,date,close,pre_close,signal,pos,start_time,stock_num,cash,stock_value,net_value,equity_change,equity_curve,equity_curve_base
27,2016-10-08,614.74,617.21,0.0,0.0,,,,,,0.0,1.0,0.9888844204938478
28,2016-10-09,615.65,614.74,0.0,0.0,,,,,,0.0,1.0,0.990348266709564
29,2016-10-10,617.54,615.65,0.0,0.0,,,,,,0.0,1.0,0.9933885626960516
30,2016-10-11,614.77,617.54,0.0,0.0,,,,,,0.0,1.0,0.9889326791602999
31,2016-10-12,635.01,614.77,0.0,0.0,,,,,,0.0,1.0,1.0214911927933732
32,2016-10-13,635.96,635.01,0.0,0.0,,,,,,0.0,1.0,1.0230193838976924
33,2016-10-14,634.02,635.96,0.0,0.0,,,,,,0.0,1.0,1.019898656800451
34,2016-10-15,637.94,634.02,0.0,0.0,,,,,,0.0,1.0,1.0262044558835366
35,2016-10-16,641.42,637.94,0.0,0.0,,,,,,0.0,1.0,1.0318024611919898
36,2016-10-17,638.97,641.42,0.0,0.0,,,,,,0.0,1.0,1.0278613367650615
37,2016-10-18,636.29,638.97,0.0,0.0,,,,,,0.0,1.0,1.0235502292286665
38,2016-10-19,629.25,636.29,0.0,0.0,,,,,,0.0,1.0,1.012225528834554
39,2016-10-20,627.72,629.25,0.0,0.0,,,,,,0.0,1.0,1.0097643368454927
40,2016-10-21,631.92,627.72,0.0,0.0,,,,,,0.0,1.0,1.0165205501487984
41,2016-10-22,655.48,631.92,0.0,0.0,,,,,,0.0,1.0,1.0544196895359135
42,2016-10-23,653.25,655.48,0.0,0.0,,,,,,0.0,1.0,1.0508324619963012
43,2016-10-24,651.39,653.25,0.0,0.0,,,,,,0.0,1.0,1.0478404246762658
44,2016-10-25,655.31,651.39,0.0,0.0,,,,,,0.0,1.0,1.054146223759351
45,2016-10-26,651.45,655.31,0.0,0.0,,,,,,0.0,1.0,1.0479369420091702
46,2016-10-27,682.22,651.45,0.0,0.0,,,,,,0.0,1.0,1.09743424756696
47,2016-10-28,687.68,682.22,0.0,0.0,,,,,,0.0,1.0,1.1062173248612575
48,2016-10-29,685.91,687.68,0.0,0.0,,,,,,0.0,1.0,1.1033700635405785
49,2016-10-30,698.0,685.91,0.0,0.0,,,,,,0.0,1.0,1.1228183061208086
50,2016-10-31,702.0,698.0,0.0,0.0,,,,,,0.0,1.0,1.1292527949810998
51,2016-11-01,697.01,702.0,0.0,0.0,,,,,,0.0,1.0,1.1212257701278865
52,2016-11-02,733.33,697.01,0.0,0.0,,,,,,0.0,1.0,1.1796509289793302
53,2016-11-03,686.17,733.33,0.0,0.0,,,,,,0.0,1.0,1.1037883053164972
54,2016-11-04,683.69,686.17,0.0,0.0,,,,,,0.0,1.0,1.0997989222231168
55,2016-11-05,704.79,683.69,0.0,0.0,,,,,,0.0,1.0,1.1337408509611526
56,2016-11-06,712.0,704.79,0.0,0.0,,,,,,0.0,1.0,1.1453390171318276
57,2016-11-07,709.96,712.0,0.0,0.0,,,,,,0.0,1.0,1.142057427813079
58,2016-11-08,708.97,709.96,0.0,0.0,,,,,,0.0,1.0,1.140464891820157
59,2016-11-09,720.93,708.97,0.0,0.0,,,,,,0.0,1.0,1.1597040135124275
60,2016-11-10,721.5,720.93,0.0,0.0,,,,,,0.0,1.0,1.160620928175019
61,2016-11-11,715.45,721.5,0.0,0.0,,,,,,0.0,1.0,1.1508887637738288
62,2016-11-12,703.71,715.45,0.0,0.0,,,,,,0.0,1.0,1.132003538968874
63,2016-11-13,702.28,703.71,0.0,0.0,,,,,,0.0,1.0,1.12970320920132
64,2016-11-14,706.46,702.28,0.0,0.0,,,,,,0.0,1.0,1.1364272500603243
65,2016-11-15,710.91,706.46,0.0,0.0,,,,,,0.0,1.0,1.143585618917398
66,2016-11-16,711.73,710.91,0.0,0.0,,,,,,0.0,1.0,1.144904689133758
67,2016-11-17,736.96,711.73,1.0,0.0,,,,,,0.0,1.0,1.1854902276200445
68,2016-11-18,747.52,736.96,1.0,1.0,2016-11-18,1.3563829787234043,0.00015999999993709935,1013.9234042553192,1013.9235642553191,0.013923564255319043,1.013923564255319,1.202477278211213
69,2016-11-19,748.98,747.52,1.0,1.0,2016-11-18,,0.00015999999993709935,1015.9037234042553,1015.9038834042552,0.0019531246917914302,1.0159038834042553,1.2048258666452192
70,2016-11-20,729.06,748.98,1.0,1.0,2016-11-18,,0.00015999999993709935,988.8845744680851,988.8847344680851,-0.02659616660350783,0.9888847344680851,1.172782112120969
71,2016-11-21,738.53,729.06,1.0,1.0,2016-11-18,,0.00015999999993709935,1001.7295212765957,1001.7296812765957,0.012989326623006114,1.0017296812765957,1.1880157644977083
72,2016-11-22,736.97,738.53,1.0,1.0,2016-11-18,,0.00015999999993709935,999.6135638297874,999.6137238297873,-0.0021123038344155187,0.9996137238297873,1.1855063138421948
73,2016-11-23,741.63,736.97,1.0,1.0,2016-11-18,,0.00015999999993709935,1005.9343085106383,1005.9344685106382,0.006323187177377232,1.0059344685106382,1.193002493364434
74,2016-11-24,737.45,741.63,1.0,1.0,2016-11-18,,0.00015999999993709935,1000.2646276595746,1000.2647876595745,-0.005636232804964059,1.0002647876595745,1.18627845250543
75,2016-11-25,735.64,737.45,1.0,1.0,2016-11-18,,0.00015999999993709935,997.8095744680851,997.809734468085,-0.002454403295785168,0.997809734468085,1.183366846296148
76,2016-11-26,733.67,735.64,0.0,1.0,2016-11-18,1.3563829787234043,994.7396049999999,0.0,994.7396049999999,-0.003076868627385987,0.9947396049999998,1.1801978605324546
77,2016-11-27,727.96,733.67,0.0,0.0,,,,,,0.0,0.9947396049999998,1.171012627684389
78,2016-11-28,727.31,727.96,0.0,0.0,,,,,,0.0,0.9947396049999998,1.1699670232445916
79,2016-11-29,732.71,727.31,0.0,0.0,,,,,,0.0,0.9947396049999998,1.178653583205985
80,2016-11-30,742.69,732.71,0.0,0.0,,,,,,0.0,0.9947396049999998,1.1947076329124116
81,2016-12-01,742.05,742.69,0.0,0.0,,,,,,0.0,0.9947396049999998,1.1936781146947648
82,2016-12-02,772.43,742.05,1.0,0.0,,,,,,0.0,0.9947396049999998,1.2425480575886763
83,2016-12-03,764.33,772.43,1.0,1.0,2016-12-03,1.294097847054102,0.00016000000016447302,989.1178074388619,989.117967438862,-0.010882032561137955,0.9839148162285363,1.2295182176465869
84,2016-12-04,762.97,764.33,1.0,1.0,2016-12-03,,0.00016000000016447302,987.3578343668684,987.3579943668685,-0.001779335862789555,0.9821641013100908,1.227330491434088
85,2016-12-05,754.63,762.97,1.0,1.0,2016-12-03,,0.00016000000016447302,976.565058322437,976.5652183224372,-0.010930965370217205,0.9714280995307997,1.2139145821603807
86,2016-12-06,756.62,754.63,1.0,1.0,2016-12-03,,0.00016000000016447302,979.1403130380746,979.1404730380748,0.00263705348841059,0.9739898073894074,1.2171157403683757
87,2016-12-07,758.99,756.62,1.0,1.0,2016-12-03,,0.00016000000016447302,982.2073249355929,982.207484935593,0.003132351263146038,0.977040685592875,1.220928175018098
88,2016-12-08,769.72,758.99,1.0,1.0,2016-12-03,,0.00016000000016447302,996.0929948344834,996.0931548344836,0.014137206355947285,0.9908533113832577,1.238188691385829
89,2016-12-09,770.02,769.72,1.0,1.0,2016-12-03,,0.00016000000016447302,996.4812241885996,996.4813841885998,0.0003897520550482092,0.9912394984976207,1.2386712780503508
90,2016-12-10,769.08,770.02,1.0,1.0,2016-12-03,,0.00016000000016447302,995.2647722123689,995.2649322123691,-0.0012207473170421368,0.9900294455392835,1.2371591731681824
91,2016-12-11,777.0,769.08,1.0,1.0,2016-12-03,,0.00016000000016447302,1005.5140271610373,1005.5141871610375,0.010298016756086659,1.0002247853584663,1.2498994611115588
92,2016-12-12,777.0,777.0,1.0,1.0,2016-12-03,,0.00016000000016447302,1005.5140271610373,1005.5141871610375,0.0,1.0002247853584663,1.2498994611115588
93,2016-12-13,777.99,777.0,1.0,1.0,2016-12-03,,0.00016000000016447302,1006.7951840296209,1006.7953440296211,0.0012741310713881848,1.001499202835864,1.251491997104481
94,2016-12-14,774.89,777.99,1.0,1.0,2016-12-03,,0.00016000000016447302,1002.783480703753,1002.7836407037531,-0.003984626418524595,0.9975086026541129,1.2465052682377553
95,2016-12-15,776.75,774.89,1.0,1.0,2016-12-03,,0.00016000000016447302,1005.1905026992737,1005.1906626992738,0.002400340310529492,0.9999029627631635,1.2494973055577907
96,2016-12-16,775.88,776.75,1.0,1.0,2016-12-03,,0.00016000000016447302,1004.0646375723367,1004.0647975723368,-0.0011200513183377003,0.9987830201315109,1.2480978042306774
97,2016-12-17,788.7,775.88,1.0,1.0,2016-12-03,,0.00016000000016447302,1020.6549719715704,1020.6551319715705,0.016523171053647534,1.0152860828186225,1.2687203410279106
98,2016-12-18,788.4,788.7,1.0,1.0,2016-12-03,,0.00016000000016447302,1020.266742617454,1020.2669026174542,-0.00038037270568214154,1.0148998957042594,1.2682377543633887
99,2016-12-19,788.67,788.4,1.0,1.0,2016-12-03,,0.00016000000016447302,1020.6161490361586,1020.6163090361588,0.0003424656997186304,1.0152474641071862,1.2686720823614583
100,2016-12-20,793.09,788.67,1.0,1.0,2016-12-03,,0.00016000000016447302,1026.3360615201377,1026.3362215201378,0.005604371038691935,1.020937287592134,1.27578219255208
101,2016-12-21,824.21,793.09,1.0,1.0,2016-12-03,,0.00016000000016447302,1066.6083865204614,1066.6085465204615,0.03923892010814467,1.0609977642553878,1.3258425158851452
102,2016-12-22,834.97,824.21,1.0,1.0,2016-12-03,,0.00016000000016447302,1080.5328793547635,1080.5330393547638,0.013054923364084647,1.0748490087572071,1.3431512909193284
103,2016-12-23,901.31,834.97,1.0,1.0,2016-12-03,,0.00016000000016447302,1166.3833305283326,1166.383490528333,0.07945194459285987,1.160247852646675,1.4498672886672572
104,2016-12-24,891.61,901.31,1.0,1.0,2016-12-03,,0.00016000000016447302,1153.8305814119078,1153.830741411908,-0.010762111448215705,1.1477611359489386,1.4342636531810513
105,2016-12-25,892.6,891.61,1.0,1.0,2016-12-03,,0.00016000000016447302,1155.1117382804914,1155.1118982804915,0.0011103507842196159,1.1490355534263363,1.4358561891739734
106,2016-12-26,897.33,892.6,1.0,1.0,2016-12-03,,0.00016000000016447302,1161.2328210970572,1161.2329810970573,0.005299125414323758,1.1551244369294593,1.4434649722512678
107,2016-12-27,930.37,897.33,1.0,1.0,2016-12-03,,0.00016000000016447302,1203.989813963725,1203.9899739637253,0.03682033972741117,1.1976565111246364,1.4966138502372728
108,2016-12-28,930.34,930.37,1.0,1.0,2016-12-03,,0.00016000000016447302,1203.9509910283132,1203.9511510283132,-3.224523148170899e-05,1.1976178924131997,1.4965655915708207
109,2016-12-29,963.38,930.34,1.0,1.0,2016-12-03,,0.00016000000016447302,1246.707983894981,1246.7081438949813,0.03551389342511824,1.2401499666083768,1.5497144695568257
110,2016-12-30,952.15,963.38,1.0,1.0,2016-12-03,,0.00016000000016447302,1232.1752650725632,1232.1754250725635,-0.011656873257452571,1.225693695627389,1.5316496420815582
111,2016-12-31,958.12,952.15,1.0,1.0,2016-12-03,,0.00016000000016447302,1239.9010292194762,1239.9011892194762,0.006270019665793658,1.233378819203212,1.5412531167055428
112,2017-01-01,997.72,958.12,1.0,1.0,2016-12-03,,0.00016000000016447302,1291.1473039628188,1291.147463962819,0.04133093442357505,1.2843555182991264,1.6049545564224255
113,2017-01-02,1015.97,997.72,1.0,1.0,2016-12-03,,0.00016000000016447302,1314.764589671556,1314.7647496715563,0.01829170282087733,1.307848567756208,1.6343119118475038
114,2017-01-03,1013.42,1015.97,1.0,1.0,2016-12-03,,0.00016000000016447302,1311.464640161568,1311.4648001615683,-0.0025099163259528767,1.3045659772841225,1.630209925199068
115,2017-01-04,1126.76,1013.42,1.0,1.0,2016-12-03,,0.00016000000016447302,1458.1376901466801,1458.1378501466802,0.11183910537823216,1.450467469090458,1.8125311670554183
116,2017-01-05,994.67,1126.76,1.0,1.0,2016-12-03,,0.00016000000016447302,1287.2003055293037,1287.200465529304,-0.117229920751444,1.280429282636436,1.6000482586664533
117,2017-01-06,999.65,994.67,1.0,1.0,2016-12-03,,0.00016000000016447302,1293.644912807633,1293.6450728076334,0.005006685012096668,1.2868399887348616,1.6080591972975158
118,2017-01-07,896.83,999.65,0.0,1.0,2016-12-03,1.294097847054102,1160.1216978646612,0.0,1160.1216978646612,-0.10321484443424866,1.1540189994858225,1.4426606611437314
119,2017-01-08,908.14,896.83,0.0,0.0,,,,,,0.0,1.1540189994858225,1.4608541783962046
120,2017-01-09,910.49,908.14,0.0,0.0,,,,,,0.0,1.1540189994858225,1.4646344406016256
121,2017-01-10,906.05,910.49,0.0,0.0,,,,,,0.0,1.1540189994858225,1.4574921579667024
122,2017-01-11,785.22,906.05,0.0,0.0,,,,,,0.0,1.1540189994858225,1.2631223357194572
123,2017-01-12,780.92,785.22,0.0,0.0,,,,,,0.0,1.1540189994858225,1.256205260194644
124,2017-01-13,826.29,780.92,0.0,0.0,,,,,,0.0,1.1540189994858225,1.3291884500924966
125,2017-01-14,817.91,826.29,0.0,0.0,,,,,,0.0,1.1540189994858225,1.3157081959301866
126,2017-01-15,819.55,817.91,0.0,0.0,,,,,,0.0,1.1540189994858225,1.318346336362906
127,2017-01-16,830.5,819.55,0.0,0.0,,,,,,0.0,1.1540189994858225,1.335960749617953
128,2017-01-17,903.84,830.5,1.0,0.0,,,,,,0.0,1.1540189994858225,1.4539371028713917
129,2017-01-18,906.6,903.84,1.0,1.0,2017-01-18,1.1059479553903346,0.00015999999993709935,1002.6524163568774,1002.6525763568774,0.002652576356877434,1.157080122999246,1.4583769001849924
130,2017-01-19,895.798875,906.6,1.0,1.0,2017-01-18,,0.00015999999993709935,990.706934247212,990.7070942472119,-0.011913879634229074,1.143294809686674,1.4410019705622144
131,2017-01-20,893.6210875,895.798875,1.0,1.0,2017-01-18,,0.00015999999993709935,988.2984146143125,988.2985746143124,-0.0024311117250347403,1.1405153322696733,1.4374987332100067
132,2017-01-21,895.64,893.6210875,1.0,1.0,2017-01-18,,0.00015999999993709935,990.5312267657994,990.5313867657993,0.0022592485801755657,1.143092039914772,1.4407464007077946
133,2017-01-22,918.603625,895.64,1.0,1.0,2017-01-18,,0.00015999999993709935,1015.9278008828996,1015.9279608828996,0.025639343140880122,1.1724001689677555,1.4776861980213953
134,2017-01-23,922.0736125,918.603625,1.0,1.0,2017-01-18,,0.00015999999993709935,1019.7654264637547,1019.7655864637546,0.0037774583716743138,1.176828861800975,1.4832680969999201
135,2017-01-24,919.97,922.0736125,1.0,1.0,2017-01-18,,0.00015999999993709935,1017.4389405204462,1017.4391005204461,-0.002281392875176369,1.1741440528203604,1.4798841792005155
136,2017-01-25,893.045625,919.97,1.0,1.0,2017-01-18,,0.00015999999993709935,987.6619830390335,987.6621430390335,-0.029266574742587537,1.1397808781399286,1.436573031448565
137,2017-01-26,915.95625,893.045625,1.0,1.0,2017-01-18,,0.00015999999993709935,1012.9999419144981,1013.000101914498,0.025654480182362382,1.169021364090405,1.473427571784767
138,2017-01-27,915.05,915.95625,1.0,1.0,2017-01-18,,0.00015999999993709935,1011.9976765799257,1011.9978365799257,-0.0009894029948054328,1.1678647308517824,1.4719697579023572
139,2017-01-28,920.31225,915.05,1.0,1.0,2017-01-18,,0.00015999999993709935,1017.8174512081785,1017.8176112081784,0.0057507777367595825,1.1745808613455115,1.480434730153624
140,2017-01-29,915.933,920.31225,1.0,1.0,2017-01-18,,0.00015999999993709935,1012.9742286245354,1012.9743886245353,-0.004758438575153012,1.1689916904652486,1.4733901713182667
141,2017-01-30,912.19,915.933,1.0,1.0,2017-01-18,,0.00015999999993709935,1008.8346654275093,1008.8348254275093,-0.0040865428025747,1.1642145558863082,1.4673690983672492
142,2017-01-31,964.706075,912.19,1.0,1.0,2017-01-18,,0.00015999999993709935,1066.914711198885,1066.914871198885,0.05757141239326624,1.2312400321974821,1.551847623260678
143,2017-02-01,979.703875,964.706075,1.0,1.0,2017-01-18,,0.00015999999993709935,1083.501497444238,1083.501657444238,0.015546494564008029,1.2503814986650295,1.5759734175178965
144,2017-02-02,983.42,979.703875,1.0,1.0,2017-01-18,,0.00015999999993709935,1087.6113382899628,1087.6114982899626,0.0037931098835777277,1.2551243330858586,1.5819512587468838
145,2017-02-03,1013.027,983.42,1.0,1.0,2017-01-18,,0.00015999999993709935,1120.3551394052045,1120.3552994052043,0.030106155706081106,1.2929113016882325,1.629577736668544
146,2017-02-04,1030.999413,1013.027,1.0,1.0,2017-01-18,,0.00015999999993709935,1140.231692815985,1140.231852815985,0.017741294588719425,1.3158492219685682,1.658488559478807
147,2017-02-05,1034.07,1030.999413,1.0,1.0,2017-01-18,,0.00015999999993709935,1143.6276022304833,1143.6277622304833,0.002978262189493819,1.3197681659534322,1.6634279739403206
148,2017-02-06,1024.01375,1034.07,1.0,1.0,2017-01-18,,0.00015999999993709935,1132.5059131040894,1132.5060731040894,-0.009724920549937233,1.3069335253951986,1.6472512667899952
149,2017-02-07,1050.11,1024.01375,1.0,1.0,2017-01-18,,0.00015999999993709935,1161.3670074349443,1161.3671674349443,0.02548427334411496,1.3402397765989575,1.6892302742700884
150,2017-02-08,1052.84,1050.11,1.0,1.0,2017-01-18,,0.00015999999993709935,1164.38624535316,1164.3864053531597,0.0025997272894184853,1.343724034520546,1.6936218129172371
151,2017-02-09,976.103,1052.84,1.0,1.0,2017-01-18,,0.00015999999993709935,1079.519117100372,1079.5192771003717,-0.07288570861238086,1.2457857560850285,1.5701809699991964
152,2017-02-10,999.1035,976.103,1.0,1.0,2017-01-18,,0.00015999999993709935,1104.956473048327,1104.9566330483271,0.023563595840808915,1.2751409481456526,1.6071800852569784
153,2017-02-11,997.59,999.1035,1.0,1.0,2017-01-18,,0.00015999999993709935,1103.282620817844,1103.282780817844,-0.0015148578509053268,1.2732092908693433,1.6047454355344657
154,2017-02-12,1000.604625,997.59,1.0,1.0,2017-01-18,,0.00015999999993709935,1106.6166391728627,1106.6167991728626,0.0030219073595503243,1.2770568113956693,1.6095948282795796
155,2017-02-13,999.877375,1000.604625,1.0,1.0,2017-01-18,,0.00015999999993709935,1105.812338522305,1105.8124985223048,-0.0007268104470842252,1.2761286331636268,1.6084249577736678
156,2017-02-14,1001.2,999.877375,1.0,1.0,2017-01-18,,0.00015999999993709935,1107.2750929368033,1107.275252936803,0.00132278701538735,1.2778166795495396,1.6105525617308782
157,2017-02-15,1012.325988,1001.2,1.0,1.0,2017-01-18,,0.00015999999993709935,1119.5798566171006,1119.5800166171007,0.011112651210854585,1.292016610620786,1.6284500731923117
158,2017-02-16,1035.208125,1012.325988,1.0,1.0,2017-01-18,,0.00015999999993709935,1144.886309247212,1144.886469247212,0.022603522976925694,1.3212207377655225,1.6652587870988507
159,2017-02-17,1035.2,1035.208125,1.0,1.0,2017-01-18,,0.00015999999993709935,1144.8773234200746,1144.8774834200744,-7.848662185283573e-06,1.3212103679502796,1.665245717043353
160,2017-02-18,1056.637138,1035.2,1.0,1.0,2017-01-18,,0.00015999999993709935,1168.585682360595,1168.585842360595,0.020708206147697972,1.3485702646142699,1.699729973457734
161,2017-02-19,1052.779286,1056.637138,1.0,1.0,2017-01-18,,0.00015999999993709935,1164.3190988289962,1164.3192588289962,-0.0036510655674042436,1.3436465461559115,1.6935241470280709
162,2017-02-20,1050.87,1052.779286,1.0,1.0,2017-01-18,,0.00015999999993709935,1162.207527881041,1162.2076878810408,-0.0018135669679458788,1.3412097531632086,1.6904528271535433
163,2017-02-21,1123.788429,1050.87,1.0,1.0,2017-01-18,,0.00015999999993709935,1242.8515153438664,1242.8516753438662,0.06938861986867173,1.4342744468896056,1.8077510319311514
164,2017-02-22,1123.223188,1123.788429,1.0,1.0,2017-01-18,,0.00015999999993709935,1242.2263882156135,1242.2265482156135,-0.0005029780629934866,1.433553038306508,1.8068417727016812
165,2017-02-23,1130.01,1123.223188,1.0,1.0,2017-01-18,,0.00015999999993709935,1249.7322490706322,1249.732409070632,0.006042264082827931,1.4422149443406964,1.8177591892544038
166,2017-02-24,1174.86625,1130.01,1.0,1.0,2017-01-18,,0.00015999999993709935,1299.3409270446098,1299.3410870446096,0.03969544009094661,1.4994643012620403,1.8899159494892628
167,2017-02-25,1150.605714,1174.86625,1.0,1.0,2017-01-18,,0.00015999999993709935,1272.5100368587362,1272.510196858736,-0.02064961267937837,1.4685009442144246,1.8508899123300897
168,2017-02-26,1150.37,1150.605714,1.0,1.0,2017-01-18,,0.00015999999993709935,1272.2493494423793,1272.2495094423793,-0.00020486076811021547,1.4682001059830223,1.8505107375532857
169,2017-02-27,1190.75195,1150.37,1.0,1.0,2017-01-18,,0.00015999999993709935,1316.909684479554,1316.909844479554,0.03510344056391035,1.5197389811393243,1.9154700394112447
170,2017-02-28,1187.565286,1190.75195,1.0,1.0,2017-01-18,,0.00015999999993709935,1313.385399944238,1313.3855599442381,-0.0026761775303675295,1.5156718898259756,1.9103439009088719
171,2017-03-01,1190.89,1187.565286,1.0,1.0,2017-01-18,,0.00015999999993709935,1317.0623605947958,1317.0625205947958,0.00279960490102682,1.519915172277081,1.9156921097080357
172,2017-03-02,1259.410817,1190.89,1.0,1.0,2017-01-18,,0.00015999999993709935,1392.842818057621,1392.8429780576207,0.05753747925998365,1.607367259978908,2.025916218129173
173,2017-03-03,1285.14,1259.410817,1.0,1.0,2017-01-18,,0.00015999999993709935,1421.297955390335,1421.2981153903347,0.020429537127290454,1.6402050290938381,2.067304753478646
174,2017-03-04,1287.0,1285.14,1.0,1.0,2017-01-18,,0.00015999999993709935,1423.3550185873605,1423.3551785873606,0.0014473129702707865,1.6425789191063491,2.070296790798681
175,2017-03-05,1270.9333,1287.0,1.0,1.0,2017-01-18,,0.00015999999993709935,1405.5860845724908,1405.5862445724906,-0.012483836980524465,1.6220732316525794,2.044451540255771
176,2017-03-06,1275.197375,1270.9333,1.0,1.0,2017-01-18,,0.00015999999993709935,1410.301929600372,1410.3020896003718,0.0033550734052008035,1.6275154064133852,2.0513108260275073
177,2017-03-07,1279.5,1275.197375,1.0,1.0,2017-01-18,,0.00015999999993709935,1415.0604089219332,1415.0605689219333,0.003374085138673877,1.6330067819591274,2.058232124185635
178,2017-03-08,1157.3933,1279.5,1.0,1.0,2017-01-18,,0.00015999999993709935,1280.0167537174723,1280.016913717472,-0.09543312715394536,1.4771638380931669,1.8618085739564063
179,2017-03-09,1192.469143,1157.3933,1.0,1.0,2017-01-18,,0.00015999999993709935,1318.8088105669146,1318.8089705669145,0.030305893956339203,1.5219306087265574,1.918232354218612
180,2017-03-10,1192.09,1192.469143,1.0,1.0,2017-01-18,,0.00015999999993709935,1318.389498141264,1318.3896581412641,-0.00031794781125127347,1.5214467142206365,1.9176224563661224
181,2017-03-11,1179.159875,1192.09,1.0,1.0,2017-01-18,,0.00015999999993709935,1304.0894528345727,1304.0896128345726,-0.010846600030868347,1.5049441902432064,1.8968227700474545
182,2017-03-12,1227.494625,1179.159875,1.0,1.0,2017-01-18,,0.00015999999993709935,1357.5451707713755,1357.5453307713756,0.040990831773141334,1.566633104373432,1.974575122657444
183,2017-03-13,1227.68,1227.494625,1.0,1.0,2017-01-18,,0.00015999999993709935,1357.7501858736061,1357.750345873606,0.00015101897342462145,1.5668696956965875,1.9748733210005631
184,2017-03-14,1245.370786,1227.68,1.0,1.0,2017-01-18,,0.00015999999993709935,1377.315274479554,1377.315434479554,0.014409930857619768,1.589448179674475,2.0033311123622615
185,2017-03-15,1257.399625,1245.370786,1.0,1.0,2017-01-18,,0.00015999999993709935,1390.6185443773236,1390.6187043773234,0.009658840353296672,1.6048004058917889,2.0226809699991954
186,2017-03-16,1257.0,1257.399625,1.0,1.0,2017-01-18,,0.00015999999993709935,1390.1765799256507,1390.1767399256505,-0.00031781857261214963,1.604290370517461,2.022038124346497
187,2017-03-17,1091.171888,1257.0,1.0,1.0,2017-01-18,,0.00015999999993709935,1206.7793185130113,1206.7794785130113,-0.13192370160246503,1.3926464463936075,1.7552833394997183
188,2017-03-18,952.2323625,1091.171888,0.0,1.0,2017-01-18,1.1059479553903346,1052.6983465896374,0.0,1052.6983465896374,-0.1276796089648724,1.2148338926917526,1.531782132228746
189,2017-03-19,967.69,952.2323625,0.0,0.0,,,,,,0.0,1.2148338926917526,1.5566476313037882
190,2017-03-20,1049.084488,967.69,0.0,0.0,,,,,,0.0,1.2148338926917526,1.6875806128850637
191,2017-03-21,1118.630043,1049.084488,0.0,0.0,,,,,,0.0,1.2148338926917526,1.7994531376176301
192,2017-03-22,1113.0,1118.630043,0.0,0.0,,,,,,0.0,1.2148338926917526,1.7903965253760152
193,2017-03-23,1038.789,1113.0,0.0,0.0,,,,,,0.0,1.2148338926917526,1.6710190621732484
194,2017-03-24,941.9197143,1038.789,0.0,0.0,,,,,,0.0,1.2148338926917526,1.5151929772379955
195,2017-03-25,927.93,941.9197143,0.0,0.0,,,,,,0.0,1.2148338926917526,1.492688812032494
196,2017-03-26,956.7863125,927.93,0.0,0.0,,,,,,0.0,1.2148338926917526,1.5391077173650767
197,2017-03-27,1037.22925,956.7863125,0.0,0.0,,,,,,0.0,1.2148338926917526,1.6685100136732889
