Date,Value
9/15/18,6518.659531835441
9/16/18,6522.390640462694
9/17/18,6400.6049309682385
9/18/18,6296.628243615474
9/19/18,6342.388579813094
9/20/18,6418.5655840256895
9/21/18,6669.989616644382
9/22/18,6756.120060284448
9/23/18,6710.4428733201385
9/24/18,6639.308099422078
9/25/18,6583.448192559132
9/26/18,6468.634823260428
9/27/18,6535.472294236577
9/28/18,6686.0815851573725
9/29/18,6550.4723060046435
9/30/18,6593.1367020291755
10/1/18,6611.015935592939
10/2/18,6562.638598038506
10/3/18,6470.405953016257
10/4/18,6483.726819551261
10/5/18,6568.54743960463
10/6/18,6581.484173104439
10/7/18,6573.618699649743
10/8/18,6618.567581765259
10/9/18,6621.714874514568
10/10/18,6626.853017706657
10/11/18,6248.636562382802
10/12/18,6260.527066186619
10/13/18,6247.000586924225
10/14/18,6299.394983112093
10/15/18,6452.5748838454
10/16/18,6599.172555976231
10/17/18,6596.272297053372
10/18/18,6568.039376408443
10/19/18,6509.605688879217
10/20/18,6488.8233021854185
10/21/18,6531.598798235739
10/22/18,6504.78483540364
10/23/18,6481.421493916782
10/24/18,6508.309633856348
10/25/18,6489.773780731456
10/26/18,6473.752479143342
10/27/18,6465.913529621329
10/28/18,6457.209765048371
10/29/18,6382.663746198022
10/30/18,6309.448867480944
10/31/18,6301.605445841636
11/1/18,6342.279031761663
11/2/18,6387.670471063928
11/3/18,6390.421725211351
11/4/18,6391.871910872615
11/5/18,6436.962009952874
11/6/18,6437.759569684049
11/7/18,6538.793848392719
11/8/18,6486.253351765017
11/9/18,6444.969576045522
11/10/18,6399.037609270082
11/11/18,6378.27187995761
11/12/18,6408.525037073845
11/13/18,6372.0667055681
11/14/18,6176.152225920168
11/15/18,5756.766500559167
11/16/18,5596.19303263411
11/17/18,5558.242750803375
11/18/18,5572.439658638105
11/19/18,5303.937871136418
11/20/18,4671.968509670283
11/21/18,4491.982992387604
11/22/18,4548.801283124259
11/23/18,4309.334018483835
11/24/18,4352.975182388726
11/25/18,3823.5105955966587
11/26/18,3920.541086582258
11/27/18,3793.3516723040707
11/28/18,4103.449247251667
11/29/18,4263.787686595692
11/30/18,4278.771251415538
12/1/18,4116.773116869833
12/2/18,4167.548581320966
12/3/18,4140.598193651789
12/4/18,3961.493598708576
12/5/18,3858.344911609319
12/6/18,3744.9814618694577
12/7/18,3405.642952589412
12/8/18,3435.3415296301387
12/9/18,3453.658480031505
12/10/18,3523.962578738228
12/11/18,3426.193941931443
12/12/18,3407.2807224667617
12/13/18,3406.7610114974364
12/14/18,3278.369884459796
12/15/18,3242.415860794603
12/16/18,3271.242236774876
12/17/18,3392.4067314572435
12/18/18,3556.541678547619
12/19/18,3808.04351549717
12/20/18,3982.8477647197005
12/21/18,4135.187586566883
12/22/18,3910.973982852939
12/23/18,4027.4755984617436
12/24/18,3995.1729310654055
12/25/18,3813.8788883984876
12/26/18,3825.3784985480884
12/27/18,3848.2064087615645
12/28/18,3743.907919851722
12/29/18,3912.288150964319
12/30/18,3770.363340405068
12/31/18,3791.544764317413
1/1/19,3752.268960514522
1/2/19,3855.884718305524
1/3/19,3865.8009090595338
1/4/19,3822.631634103136
1/5/19,3856.6155058216923
1/6/19,3920.454872283278
1/7/19,4036.0976889297763
1/8/19,4032.250979482777
1/9/19,4034.1410276450406
1/10/19,3812.5844473769544
1/11/19,3646.2548033772396
1/12/19,3646.3441860400203
1/13/19,3599.837637520459
1/14/19,3531.9557842133236
1/15/19,3656.7883281245104
1/16/19,3621.271380562276
1/17/19,3621.432461418854
1/18/19,3632.3980674603386
1/19/19,3690.526906365195
1/20/19,3703.9778058246534
1/21/19,3548.428783170282
1/22/19,3540.0244279873145
1/23/19,3587.351413085439
1/24/19,3566.40367842348
1/25/19,3586.2479904558722
1/26/19,3577.786332679011
1/27/19,3576.299752098676
1/28/19,3554.4963245444874
1/29/19,3448.5825951181982
1/30/19,3421.5978672072897
1/31/19,3470.0042413932606
2/1/19,3444.812807900116
2/2/19,3475.331052675558
2/3/19,3506.2160147705163
2/4/19,3456.020718495859
2/5/19,3452.346979229702
2/6/19,3467.3414084368137
2/7/19,3405.7047867976717
2/8/19,3394.759948916626
2/9/19,3661.07645427825
2/10/19,3664.3831143679186
2/11/19,3686.293681477933
2/12/19,3629.4729095265297
2/13/19,3632.424001362367
2/14/19,3614.4952498578864
2/15/19,3600.309375468823
2/16/19,3608.204941219669
2/17/19,3619.5480887156305
2/18/19,3670.7374776285865
2/19/19,3910.7954064411647
2/20/19,3926.5333217120783
2/21/19,3987.180354827034
2/22/19,3944.880360744116
2/23/19,3983.479603358552
2/24/19,4139.603349335423
2/25/19,3766.888085072153
2/26/19,3848.33268435992
2/27/19,3831.4455146502314
2/28/19,3833.229710621395
3/1/19,3850.0783239439534
3/2/19,3834.618070012651
3/3/19,3831.436979012743
3/4/19,3814.58088985301
3/5/19,3730.9839089245174
3/6/19,3872.2454124044593
3/7/19,3876.8522125503596
3/8/19,3886.816007464344
3/9/19,3875.961803563879
3/10/19,3950.5567759986557
3/11/19,3928.1673347351593
3/12/19,3881.0899132329973
3/13/19,3892.5090473326386
3/14/19,3877.7727262901394
3/15/19,3885.20918484474
3/16/19,3936.4972561689237
3/17/19,4015.946765670427
3/18/19,3994.9192151544325
3/19/19,3998.7654681921213
3/20/19,4029.1122014799216
3/21/19,4056.402750036138
3/22/19,3992.336655276085
3/23/19,3999.0619480416967
3/24/19,4011.9231460536653
3/25/19,3994.109694926641
3/26/19,3935.8946944292134
3/27/19,3947.742911253042
3/28/19,4048.5115189483536
3/29/19,4037.370505653689
3/30/19,4115.548483261897
3/31/19,4114.43771898858
4/1/19,4114.164321657002
4/2/19,4152.530859591942
4/3/19,4882.876250429732
4/4/19,4959.808388540341
4/5/19,4911.240161442719
4/6/19,5028.774852592978
4/7/19,5053.519473288081
4/8/19,5189.3904183168315
4/9/19,5268.707968057642
4/10/19,5175.812363297725
4/11/19,5310.179179164568
4/12/19,5035.023337233405
4/13/19,5072.849403692411
4/14/19,5064.618642011007
4/15/19,5152.511159910948
4/16/19,5036.179209333284
4/17/19,5196.646211979043
4/18/19,5220.366572370102
4/19/19,5276.308995096852
4/20/19,5277.038740222312
4/21/19,5309.280128351611
4/22/19,5281.832283786677
4/23/19,5377.186650355265
4/24/19,5518.156063925326
4/25/19,5434.189237968486
4/26/19,5195.613972091188
4/27/19,5292.827039982156
4/28/19,5280.185537540611
4/29/19,5301.285062145195
4/30/19,5260.653055206475
5/1/19,5269.792460611419
5/2/19,5326.669751768773
5/3/19,5390.162640628366
5/4/19,5657.14037240969
5/5/19,5771.083865572234
5/6/19,5717.664922660192
5/7/19,5684.466855236602
5/8/19,5755.724506512005
5/9/19,5936.719348413049
5/10/19,6146.908453830492
5/11/19,6348.023178522003
5/12/19,7248.30554506814
5/13/19,6978.634119314445
5/14/19,7823.111610801734
5/15/19,7992.6908521491105
5/16/19,8206.904925434796
5/17/19,7885.962317655559
5/18/19,7362.219299584782
5/19/19,7265.047462082729
5/20/19,8193.70276140991
5/21/19,8007.031935371667
5/22/19,7952.498777333919
