Date,USD (PM)
5/18/20,1734.7036522421256
5/19/20,1737.9485777177977
5/20/20,1748.3013560542288
5/21/20,1724.8983462971128
5/22/20,1733.5483002543313
5/26/20,1720.254580127075
5/27/20,1694.603687989148
5/28/20,1717.3475273506886
5/29/20,1728.702319822932
6/1/20,1730.6001130837105
6/2/20,1742.153434042591
6/3/20,1705.3479626695735
6/4/20,1700.0472055514535
6/5/20,1683.4537425696758
6/8/20,1690.354191843252
6/9/20,1713.4951806374565
6/10/20,1722.0484714384515
6/11/20,1738.248953846884
6/12/20,1733.5030827652774
6/15/20,1710.4458638358587
6/16/20,1719.8529625550038
6/17/20,1724.3528167956345
6/18/20,1719.498440559229
6/19/20,1734.7518604516492
6/22/20,1761.8494316238662
6/23/20,1768.898116346073
6/24/20,1766.0548478859332
6/25/20,1756.548097103336
6/26/20,1747.6017840737377
6/29/20,1771.603003351764
6/30/20,1768.095511870983
7/1/20,1771.0461819720947
7/2/20,1777.4545558416273
7/3/20,1772.9002279722215
7/6/20,1787.8979589230325
7/7/20,1789.5493333324534
7/8/20,1811.1048856995621
7/9/20,1812.1038729543568
7/10/20,1803.0999836338137
7/13/20,1807.501795014268
7/14/20,1801.9009815286333
7/15/20,1804.60058235795
7/16/20,1807.7046280052434
7/17/20,1807.3513461884424
7/20/20,1815.654822307112
7/21/20,1842.5524830930378
7/22/20,1852.4038586621593
7/23/20,1878.2997386863767
7/24/20,1902.1045133801285
7/27/20,1936.6516999130156
7/28/20,1940.89757023217
7/29/20,1950.8952385137648
7/30/20,1957.645420893321
7/31/20,1964.902669896361
8/3/20,1958.5490928127035
8/4/20,1977.8991017079422
8/5/20,2048.1496067586613
8/6/20,2067.1538754110143
8/7/20,2031.1525542245795
8/10/20,2044.4993437426751
8/11/20,1939.6464156955947
8/12/20,1931.9040568799132
8/13/20,1944.253115373629
8/14/20,1944.7470335738815
8/17/20,1972.847648345675
8/18/20,2008.748575526836
8/19/20,1980.9973402712096
8/20/20,1927.1452275682084
8/21/20,1924.3511297993618
8/24/20,1943.945092784268
8/25/20,1911.1548207817277
8/26/20,1932.9534635102239
8/27/20,1923.8491804872285
8/28/20,1957.3530598179937
9/1/20,1972.3541986690063
9/2/20,1947.0492494641157
9/3/20,1940.4506703227275
9/4/20,1926.3029213897044
9/7/20,1928.4484802546647
9/8/20,1910.948939306335
9/9/20,1947.2032220464166
9/10/20,1966.2515268858924
9/11/20,1947.395605268328
9/14/20,1958.697820779821
9/15/20,1949.3532911032505
9/16/20,1961.8025942882389
9/17/20,1936.24598169993
9/18/20,1950.853794697497
9/21/20,1909.3511696543644
9/22/20,1905.9966356679056
9/23/20,1873.400392125955
9/24/20,1861.7525890047968
9/25/20,1859.7004849653756
9/28/20,1864.29745091899
9/29/20,1883.9534628505592
9/30/20,1886.8975818461947
10/1/20,1902.003134649758
10/2/20,1903.0508360153965
10/5/20,1909.6037145242944
10/6/20,1913.3991319685026
10/7/20,1884.5009796203042
10/8/20,1887.4484195824164
10/9/20,1923.2489339803396
10/12/20,1925.5039078725056
10/13/20,1891.296268672872
10/14/20,1910.0516879217803
10/15/20,1891.9001141001763
10/16/20,1905.0506040246928
10/19/20,1905.5954336439963
10/20/20,1898.3972267851912
10/21/20,1924.151034084393
10/22/20,1900.9512673373795
10/23/20,1903.654744533055
10/26/20,1898.4508685670226
10/27/20,1905.7038465083094
10/28/20,1869.9473174025547
10/29/20,1870.2998573169255
10/30/20,1881.847959295511
11/2/20,1889.896602358949
11/3/20,1908.2961584491707
11/4/20,1900.1462709440614
11/5/20,1938.4488901799193
11/6/20,1940.7994797347544
11/9/20,1867.296301534454
11/10/20,1878.6955427936384
11/11/20,1860.9529155366845
11/12/20,1874.848830860345
11/13/20,1890.8965732286913
11/16/20,1885.5989459474602
11/17/20,1889.0549500281138
11/18/20,1876.097301783891
11/19/20,1857.3492600940046
11/20/20,1875.7009403135435
11/23/20,1840.1965873787597
11/24/20,1799.595978345209
11/25/20,1810.1955905200775
11/26/20,1807.4035340687867
11/27/20,1779.3047851789345
11/30/20,1762.5474314209316
12/1/20,1810.7483900456525
12/2/20,1822.6016746511384
12/3/20,1832.3528956231607
12/4/20,1842.9987791889112
12/7/20,1859.9495566655175
12/8/20,1868.149636957761
12/9/20,1841.747123598761
12/10/20,1844.3518647138303
12/11/20,1842.002898576925
12/14/20,1831.1496026085388
12/15/20,1850.652420840562
12/16/20,1851.9491027814279
12/17/20,1890.7477190005766
12/18/20,1879.7483874290606
12/21/20,1880.0039525613795
12/22/20,1877.1025592596554
12/23/20,1874.9982972332266
12/24/20,
12/29/20,1874.2950009304416
12/30/20,1887.604106999948
12/31/20,
1/4/21,1943.201815380817
1/5/21,1940.3548241299109
1/6/21,1931.9519810477345
1/7/21,1920.098928027765
1/8/21,1862.9025998789227
1/11/21,1847.253235225523
1/12/21,1841.245119443525
1/13/21,1858.846834374031
1/14/21,1841.7526171489524
1/15/21,1839.0004274434034
1/18/21,1833.0486132182632
1/19/21,1834.7026511907743
1/20/21,1856.601981466306
1/21/21,1862.1021090851286
1/22/21,1852.6971731454023
1/25/21,1856.8464529536918
1/26/21,1856.6024279716146
1/27/21,1842.998293576513
1/28/21,1853.7022029990767
1/29/21,1863.8001139385408
2/1/21,1862.946071520153
2/2/21,1833.095117527815
2/3/21,1835.4457319415146
2/4/21,1785.9013542384403
2/5/21,1802.9546585797216
2/8/21,1835.2513086425465
2/9/21,1839.5967556491942
2/10/21,1842.647327911424
2/11/21,1840.0970785576928
2/12/21,1816.349099303942
2/15/21,1817.303248793375
2/16/21,1794.2472922797178
2/17/21,1780.7047956926765
2/18/21,1773.1540063943025
2/19/21,1786.2004869725924
2/22/21,1807.4503760138339
2/23/21,1799.6547410769958
2/24/21,1788.0032418976798
2/25/21,1779.6496130527664
2/26/21,1742.852199780261
3/1/21,1734.1534221924599
3/2/21,1723.8515139452259
3/3/21,1711.3999530111016
3/4/21,1712.1014679955679
3/5/21,1696.2533924503853
3/8/21,1687.053357872665
3/9/21,1716.8974880587798
3/10/21,1716.2030076964488
3/11/21,1724.2514715803816
3/12/21,1704.798625463829
3/15/21,1723.648878974606
3/16/21,1735.0040868178628
3/17/21,1729.6453678788162
3/18/21,1725.897662160175
3/19/21,1735.2033535920025
3/22/21,1736.1501066653059
3/23/21,1726.2006868985227
3/24/21,1730.5038914425095
3/25/21,1737.3028289623994
3/26/21,1731.7964168256478
3/29/21,1705.9511749799226
3/30/21,1683.9484600754984
3/31/21,1691.047177026878
4/1/21,1726.046767770475
4/6/21,1744.6541150358194
4/7/21,1738.050916418218
4/8/21,1755.5039795803132
4/9/21,1741.1995894369695
4/12/21,1732.8504397977722
4/13/21,1747.9493245964227
4/14/21,1735.5507686678113
4/15/21,1757.204732220513
4/16/21,1774.4461158177426
4/19/21,1774.4952355485616
4/20/21,1777.8498860229445
4/21/21,1798.2021958976586
4/22/21,1787.7494705545537
4/23/21,1781.7966145956138
4/26/21,1773.350832948976
4/27/21,1784.1507588676616
4/28/21,1772.197896861269
4/29/21,1762.654670720691
4/30/21,1767.6545128780722
5/4/21,1797.7457699194072
5/5/21,1782.2493909827315
5/6/21,1813.1545875322388
5/7/21,1836.549253499102
5/10/21,1840.4516468798174
5/11/21,1829.1028026337128
5/12/21,1830.695311379503
5/13/21,1821.8032094978175
5/14/21,1838.1029304676315
5/17/21,1853.7003084369671
5/18/21,1866.7497154942778
5/19/21,1888.4507339845086
5/20/21,1878.2981075655603
5/21/21,1875.9018015998156
5/24/21,1880.151506048331
5/25/21,1887.0030798509672
5/26/21,1899.7547060882944
5/27/21,1891.4504115299965
5/28/21,1899.9452564964672
6/1/21,1899.3462172650716
6/2/21,1902.749287371569
6/3/21,1866.5457466977496
6/4/21,1890.6001394801835
6/7/21,1888.404351273537
6/8/21,1893.1538795305203
6/9/21,1894.6021170827714
6/10/21,1888.652035286233
6/11/21,1881.0496614347442
6/14/21,1865.604082154454
6/15/21,1865.0969265753222
6/16/21,1860.7508497914182
6/17/21,1778.6984066838993
6/18/21,1773.1048995021486
6/21/21,1775.0544138228668
6/22/21,1775.0534367041869
6/23/21,1791.601914610977
6/24/21,1784.8504932522046
6/25/21,1786.6547074099465
6/28/21,1780.2979732388872
6/29/21,1755.4450264663324
6/30/21,1763.152903528789
7/1/21,1781.495090388947
7/2/21,1786.1494405794256
7/5/21,1791.3535403758926
7/6/21,1809.8536017306328
7/7/21,1804.6518158592053
7/8/21,1807.7041943423008
7/9/21,1806.000708332829
7/12/21,1792.3985107881701
7/13/21,1813.8489119261656
7/14/21,1823.2008259136874
7/15/21,1823.7513572322046
7/16/21,1824.301151149089
7/19/21,1814.9024276741895
7/20/21,1823.0520589223718
7/21/21,1802.1496444537993
7/22/21,1799.4486525951365
7/23/21,1799.5990295753356
7/26/21,1800.1952301773435
7/27/21,1800.3483514528523
7/28/21,1796.6000789057412
7/29/21,1829.3023893623497
7/30/21,1825.745283442392
8/2/21,1811.4481327079568
8/3/21,1812.6483008434177
8/4/21,1829.0987222141798
8/5/21,1800.749851875196
8/6/21,1762.9011635081813
8/9/21,1738.8474466709617
8/10/21,1723.3547317206987
8/11/21,1743.5964562283425
8/12/21,1747.4044693883081
8/13/21,1773.852173159726
8/16/21,1786.3527446661128
8/17/21,1789.446228908629
8/18/21,1783.450431590272
8/19/21,1782.05348686479
8/20/21,1779.0541062305338
8/23/21,1801.9970393407368
8/24/21,1808.4465215936966
8/25/21,1788.6982391456668
8/26/21,1786.59604657246
8/27/21,1798.5028000563887
8/31/21,1814.8491116591763
9/1/21,1811.8016141802436
9/2/21,1812.550156502161
9/3/21,1823.7008018299746
9/6/21,1821.5984646832417
9/7/21,1802.1543535986589
9/8/21,1786.0027458807942
9/9/21,1788.25204256525
9/10/21,1794.6045736475862
