Date,Value
4/8/17,1181.1497963501931
4/9/17,1184.030646308964
4/10/17,1207.7448834094891
4/11/17,1226.616486668064
4/12/17,1219.090896687576
4/13/17,1180.0230768614315
4/14/17,1185.2594486656137
4/15/17,1170.360687993863
4/16/17,1186.9283126171672
4/17/17,1205.6346607386106
4/18/17,1176.9703707308756
4/19/17,1217.9310778760707
4/20/17,1241.6856987491624
4/21/17,1236.6292684696962
4/22/17,1261.311724595076
4/23/17,1257.9887069142412
4/24/17,1240.8409035720508
4/25/17,1279.4138373538026
4/26/17,1309.1107547175568
4/27/17,1288.0191572677254
4/28/17,1331.2944498099193
4/29/17,1334.9796447945007
4/30/17,1333.0009584693753
5/1/17,1417.1723131798735
5/2/17,1452.076065314313
5/3/17,1447.5497223612758
5/4/17,1508.2922010650536
5/5/17,1533.3353296853973
5/6/17,1518.7490349794414
5/7/17,1535.8687288620874
5/8/17,1640.618689553598
5/9/17,1651.1004415576954
5/10/17,1762.885580791293
5/11/17,1820.991152362146
5/12/17,1829.0000159162569
5/13/17,1771.9197322770328
5/14/17,1776.3159772887932
5/15/17,1780.000170126522
5/16/17,1739.0314130068778
5/17/17,1807.4845823101816
5/18/17,1783.980307814754
5/19/17,1961.5198089750888
5/20/17,2052.9103495049485
5/21/17,2008.8406811079708
5/22/17,2090.662756047455
5/23/17,2287.709682290686
5/24/17,2256.3200635990597
5/25/17,2387.2054127095475
5/26/17,2211.9759058624345
5/27/17,2279.819708139566
5/28/17,2192.9809863535447
5/29/17,2275.9301973517577
5/30/17,2290.0205579150884
5/31/17,2285.933466927156
6/1/17,2399.243178241564
6/2/17,2409.9298043237895
6/3/17,2525.7644593353666
6/4/17,2516.1729335938426
6/5/17,2529.5302858240957
6/6/17,2883.313457088058
6/7/17,2664.9199187949775
6/8/17,2683.03062888172
6/9/17,2827.490565304432
6/10/17,2845.372975081753
6/11/17,2898.6300284686636
6/12/17,2657.6755741768607
6/13/17,2748.1844209464944
6/14/17,2706.000753117983
6/15/17,2442.4809194779627
6/16/17,2464.9598875030297
6/17/17,2477.940235662867
6/18/17,2507.389501835742
6/19/17,2617.211211822087
6/20/17,2599.9991511333064
6/21/17,2671.0437922213628
6/22/17,2727.2878725551113
6/23/17,2713.479930648926
6/24/17,2589.16454372039
6/25/17,2512.365953739442
6/26/17,2502.0300899751655
6/27/17,2517.9027143835224
6/28/17,2585.3490691311486
6/29/17,2558.3001089834997
6/30/17,2477.641223539362
7/1/17,2501.1913981608836
7/2/17,2421.2600552788913
7/3/17,2561.224477368392
7/4/17,2599.729981399464
7/5/17,2598.8908184925135
7/6/17,2609.9685493567704
7/7/17,2491.2014391841662
7/8/17,2502.860252296947
7/9/17,2536.239623263391
7/10/17,2366.170946115602
7/11/17,2327.0907079882118
7/12/17,2385.7492592364515
7/13/17,2354.7838403287737
7/14/17,2338.490572790296
7/15/17,2058.9952563217753
7/16/17,1931.2135166068895
7/17/17,1910.9605348919638
7/18/17,2320.122145144122
7/19/17,2264.766305532157
7/20/17,2265.2093764207857
7/21/17,2682.1960759693206
7/22/17,2807.608918637417
7/23/17,2825.5096951650376
7/24/17,2751.821248598888
7/25/17,2560.998197064122
7/26/17,2564.2995416283075
7/27/17,2647.6250398386346
7/28/17,2781.637278371267
7/29/17,2784.8003867817697
7/30/17,2745.954630107384
7/31/17,2866.4315243521464
8/1/17,2862.900538014041
8/2/17,2693.6340088161674
8/3/17,2794.1183040205237
8/4/17,2790.0007796148484
8/5/17,3218.11480512527
8/6/17,3252.5627194168383
8/7/17,3210.1991688426724
8/8/17,3457.3750324722773
8/9/17,3357.3254046955462
8/10/17,3340.280837089634
8/11/17,3632.5061877799717
8/12/17,3852.8025114603142
8/13/17,3868.5190887271774
8/14/17,4282.992083023569
8/15/17,4217.028855116465
8/16/17,4179.97004608768
8/17/17,4328.725785524014
8/18/17,4130.440822245675
8/19/17,4104.710860785395
8/20/17,4157.957038357821
8/21/17,4043.722660442742
8/22/17,3986.280691341354
8/23/17,4174.949506682331
8/24/17,4340.3167126450935
8/25/17,4331.770770879955
8/26/17,4360.51250016882
8/27/17,4354.30750873988
8/28/17,4339.050301759126
8/29/17,4607.9849114554245
8/30/17,4594.988209806042
8/31/17,4582.520974735484
9/1/17,4911.740269718553
9/2/17,4580.38843496529
9/3/17,4585.570319636158
9/4/17,4344.099054816127
9/5/17,4488.719252660825
9/6/17,4385.0190938564365
9/7/17,4654.659370618181
9/8/17,4310.749644657372
9/9/17,4312.2601761442265
9/10/17,4329.9548350139985
9/11/17,4248.091011363032
9/12/17,4198.589215374997
9/13/17,3961.2719000724355
9/14/17,3319.6295318200164
9/15/17,3216.429912715099
9/16/17,3763.6267643645892
9/17/17,3746.0616174225283
9/18/17,3678.530788611126
9/19/17,3943.4133828389367
9/20/17,3977.560750770618
9/21/17,3894.4804423665782
9/22/17,3637.502187494546
9/23/17,3776.3871561615433
9/24/17,3777.6200594562533
9/25/17,3942.554778605863
9/26/17,3910.306833488566
9/27/17,3881.0001561421623
9/28/17,4201.989872029284
9/29/17,4193.575422645207
9/30/17,4164.269979817062
10/1/17,4360.722667967432
10/2/17,4386.883855086746
10/3/17,4394.069933929965
10/4/17,4225.174115774864
10/5/17,4338.852206085376
10/6/17,4318.580974320595
10/7/17,4376.1915119521245
10/8/17,4602.281843638986
10/9/17,4605.660234734345
10/10/17,4782.280197619975
10/11/17,4819.48501244312
10/12/17,4822.170464698021
10/13/17,5563.805952672659
10/14/17,5739.438874030014
10/15/17,5825.989690285031
10/16/17,5711.205287108953
10/17/17,5603.713690313065
10/18/17,5594.660781635894
10/19/17,5727.632549684719
10/20/17,5979.45967872401
10/21/17,5986.439580218449
10/22/17,5983.184691750521
10/23/17,5876.08084730813
10/24/17,5900.590641112452
10/25/17,5669.623472771557
10/26/17,5893.138160348868
10/27/17,5889.8207725357215
10/28/17,5776.695992591427
10/29/17,6155.434001501061
10/30/17,6136.490115226058
10/31/17,6388.644255973851
11/1/17,6665.3066143888
11/2/17,6751.979630211086
11/3/17,7197.719432792844
11/4/17,7437.542648416911
11/5/17,7365.989773619075
11/6/17,6989.071321452043
11/7/17,7092.128091637961
11/8/17,7128.640467718427
11/9/17,7158.036105754587
11/10/17,6719.396982313851
11/11/17,6569.220310342971
11/12/17,5716.300762751944
11/13/17,6550.227999831753
11/14/17,6493.630512214125
11/15/17,7301.429095868305
11/16/17,7815.0313085604785
11/17/17,7868.769447182763
11/18/17,7817.139605908124
11/19/17,8007.654284790459
11/20/17,8049.7192925272575
11/21/17,8059.799712110547
11/22/17,8268.034775865633
11/23/17,8236.720715366915
11/24/17,8250.977359236687
11/25/17,8707.406337331688
11/26/17,8768.8000441311
11/27/17,9718.294912898815
11/28/17,9952.509711040278
11/29/17,9918.999385881465
11/30/17,10147.37229920529
12/1/17,10883.912130988832
12/2/17,10879.880206844826
12/3/17,11332.621170798246
12/4/17,11584.83071103041
12/5/17,11591.21985091863
12/6/17,13540.980101772755
12/7/17,16501.971537784168
12/8/17,16860.879806314024
12/9/17,15142.833669636086
12/10/17,14869.805722401414
12/11/17,15068.950272165168
12/12/17,17276.3929177174
12/13/17,16808.367275908724
12/14/17,16252.309044337195
12/15/17,17771.899394343993
12/16/17,19498.68381932339
12/17/17,19279.900966332683
12/18/17,18961.85709422084
12/19/17,17737.111953819956
12/20/17,17382.939127897174
12/21/17,16047.510450682741
12/22/17,15190.94456768691
12/23/17,13776.609818281813
12/24/17,13949.175527997151
12/25/17,14119.028192833764
12/26/17,13740.939373446288
12/27/17,15589.32131335471
12/28/17,14380.581182152468
12/29/17,14214.010223675688
12/30/17,13215.57355586685
12/31/17,14165.574305291444
1/1/18,13795.999648833309
1/2/18,15005.856876715374
1/3/18,15053.261012724168
1/4/18,15039.240733372435
1/5/18,17174.120207983775
1/6/18,17319.19865591091
1/7/18,17155.949438982243
1/8/18,15265.907487549632
1/9/18,14714.25235991248
1/10/18,14437.419065995377
1/11/18,13296.793777264476
1/12/18,13912.88213795329
1/13/18,13791.189511083985
1/14/18,13852.920396748592
1/15/18,14012.196646748827
1/16/18,13554.140547566038
1/17/18,11116.945752726058
1/18/18,11345.422347776572
1/19/18,11174.819274989117
1/20/18,12950.794110779774
1/21/18,11505.227146196863
1/22/18,11513.419124354263
1/23/18,11223.06455136963
1/24/18,11282.257422580102
1/25/18,11392.030141483012
1/26/18,10969.815607746692
1/27/18,11524.775702651417
1/28/18,11431.370985280813
1/29/18,11212.655532388066
1/30/18,10184.061726953052
1/31/18,10082.519632857648
2/1/18,9083.259143582836
2/2/18,8901.901159273464
2/3/18,8852.729623029694
2/4/18,8400.648489311643
2/5/18,6838.81573806239
2/6/18,6925.460342647453
2/7/18,8099.958004839646
2/8/18,8240.537064076712
2/9/18,8245.080498052426
2/10/18,8319.875794765603
2/11/18,8343.454895453335
2/12/18,8068.0193609108965
2/13/18,8597.767074048434
2/14/18,9334.63246799404
2/15/18,9471.64078833192
2/16/18,10127.161288773996
2/17/18,10841.992318838555
2/18/18,11085.829842577923
2/19/18,11110.965146481474
2/20/18,11390.39134107745
2/21/18,11245.980729906565
2/22/18,9931.072329759558
2/23/18,10162.1173406822
2/24/18,10171.300369204835
2/25/18,9696.593157320254
2/26/18,10348.603728732118
2/27/18,10319.459650290608
2/28/18,10370.164960927026
3/1/18,11009.382423469195
3/2/18,10931.120560240555
3/3/18,11326.948436501427
3/4/18,11430.182196027976
3/5/18,11516.829725803007
3/6/18,10763.198561077961
3/7/18,10118.057464153188
3/8/18,9920.459071925092
3/9/18,9089.279235921522
3/10/18,8746.001226916567
3/11/18,8777.369406719963
3/12/18,9182.842955413114
3/13/18,9154.69962846568
3/14/18,9153.539839355388
3/15/18,8358.122046237791
3/16/18,8530.40106622626
3/17/18,8297.890367695187
3/18/18,8171.414324156813
3/19/18,8412.034109342934
3/20/18,8605.640673134487
3/21/18,8947.75346235837
3/22/18,8690.40911600163
3/23/18,8725.37064705166
3/24/18,8662.378367623918
3/25/18,8617.297600886332
3/26/18,8457.960953550777
3/27/18,7876.194159179308
3/28/18,7960.380267276756
3/29/18,7950.610599383188
3/30/18,6882.530699322558
3/31/18,6935.479800591737
4/1/18,6937.560452101114
4/2/18,7035.847986754815
4/3/18,7410.434903032445
4/4/18,7426.480075488773
4/5/18,6826.509986727431
4/6/18,6603.87636901908
4/7/18,6634.679125505074
4/8/18,7017.657045561306
4/9/18,6699.272915297478
4/10/18,6784.410927844566
4/11/18,6926.266416641836
4/12/18,7847.845997869081
4/13/18,7941.459117506631
4/14/18,8036.5108010595095
4/15/18,8340.748677552674
4/16/18,8368.099662636867
4/17/18,7895.41784268824
4/18/18,8164.937854030626
4/19/18,8175.95910873888
4/20/18,8852.71861938989
4/21/18,8807.204992538722
4/22/18,8930.599440975748
4/23/18,8933.861741054845
4/24/18,9555.54191080098
4/25/18,9658.1102662643
4/26/18,9258.398574104363
4/27/18,9010.320618281537
4/28/18,8928.549572921695
4/29/18,9334.280704278042
4/30/18,9259.56997107444
5/1/18,9239.550424127914
5/2/18,9221.42540059231
5/3/18,9639.26754558099
5/4/18,9753.349686863145
5/5/18,9803.306357607386
5/6/18,9630.136554952396
5/7/18,9631.440663663772
5/8/18,9228.608334364015
5/9/18,9322.040913296873
5/10/18,9310.37046518324
5/11/18,8468.788610780142
5/12/18,8484.346910804203
5/13/18,8463.519488163427
5/14/18,8652.0374911467
5/15/18,8511.458265218625
5/16/18,8471.0594145374
5/17/18,8106.119065190042
5/18/18,8240.055407811104
5/19/18,8239.079377665263
5/20/18,8507.406924602017
5/21/18,8385.556490152097
5/22/18,8396.63067345164
5/23/18,7555.739628429351
5/24/18,7566.194038825609
5/25/18,7576.780010146713
5/26/18,7342.907956837317
5/27/18,7361.831938310325
5/28/18,7344.560004196331
5/29/18,7459.876523616821
5/30/18,7385.395611988917
5/31/18,7386.719661467162
6/1/18,7535.146392289703
6/2/18,7645.1471734736815
6/3/18,7637.140078617529
6/4/18,7500.273954867912
6/5/18,7615.722694535319
6/6/18,7619.4305815289035
6/7/18,7676.271394180569
6/8/18,7620.152676669259
6/9/18,7615.539892830417
6/10/18,6776.8879563641085
6/11/18,6875.679300116991
6/12/18,6879.310415925404
6/13/18,6315.700953479582
6/14/18,6647.014298704598
6/15/18,6637.409986532414
6/16/18,6509.426110877914
6/17/18,6464.412094574282
6/18/18,6445.790502399024
6/19/18,6736.999659840491
6/20/18,6714.718157312191
6/21/18,6760.8293686992465
6/22/18,6332.574269777342
6/23/18,6141.605921630293
6/24/18,6170.460912859665
6/25/18,6211.447116433897
6/26/18,6218.595000173079
6/27/18,6097.459623121147
6/28/18,6107.89575301785
6/29/18,5908.702751767309
6/30/18,6223.280026300046
7/1/18,6374.753187369937
7/2/18,6466.068654853729
7/3/18,6626.439862172
7/4/18,6593.288336455721
7/5/18,6603.377546976115
7/6/18,6555.509925450041
7/7/18,6594.281323706825
7/8/18,6753.558341325968
7/9/18,6724.039568425988
7/10/18,6510.792377655893
7/11/18,6377.3636533829085
7/12/18,6403.180518184004
7/13/18,6244.357349347081
7/14/18,6240.999615595445
7/15/18,6248.839524986797
7/16/18,6514.391527863111
7/17/18,6869.910451626204
7/18/18,7321.619014721252
7/19/18,7396.4016488514935
7/20/18,7428.04541935832
7/21/18,7334.990064742985
7/22/18,7451.289563281314
7/23/18,7689.884247983421
7/24/18,7715.099262175132
7/25/18,8251.164374274455
7/26/18,8187.324162500704
7/27/18,7939.810791214548
7/28/18,8182.251224880166
7/29/18,8206.342148424357
7/30/18,8220.909734575474
7/31/18,7916.80167444023
8/1/18,7570.8684524342
8/2/18,7607.699879375051
8/3/18,7394.499060743203
8/4/18,7247.768476341458
8/5/18,7011.280840227067
8/6/18,6988.0788895408095
8/7/18,6993.5140829330785
8/8/18,6718.229503712532
8/9/18,6396.771933365901
8/10/18,6396.494374581556
8/11/18,6138.95950118311
8/12/18,6311.132575920229
8/13/18,6347.069648755296
8/14/18,6252.130778798562
8/15/18,6362.67770358665
8/16/18,6342.628823814425
8/17/18,6312.750934775165
8/18/18,6436.720033306151
8/19/18,6404.06319430413
8/20/18,6486.579921673162
8/21/18,6401.2458023435065
8/22/18,6575.229019252622
8/23/18,6354.569898835579
8/24/18,6543.645022505362
8/25/18,6719.429666544641
8/26/18,6738.270265620446
8/27/18,6719.266489639921
8/28/18,7000.039416859229
8/29/18,7078.189194346509
8/30/18,6932.663471688427
8/31/18,6981.9461434940185
9/1/18,7018.779203145996
9/2/18,7247.934523417841
9/3/18,7260.94960652383
9/4/18,7265.079817233934
9/5/18,7113.068325213929
9/6/18,6433.271614367336
9/7/18,6501.190852393951
9/8/18,6366.10724229497
9/9/18,6286.425023794256
9/10/18,6240.979773123398
9/11/18,6296.320497546892
9/12/18,6273.136904539132
9/13/18,6326.040744583862
9/14/18,6499.063295004009
9/15/18,6518.654165604792
9/16/18,6522.390292914938
9/17/18,6400.6013705975065
9/18/18,6296.630967473999
9/19/18,6342.389722267297
9/20/18,6418.5618699017505
9/21/18,6669.989921097203
9/22/18,6756.119969258623
9/23/18,6710.445886989364
9/24/18,6639.30407707783
9/25/18,6583.450426614015
9/26/18,6468.632070691841
9/27/18,6535.476112960293
9/28/18,6686.080208739432
9/29/18,6550.47341423665
9/30/18,6593.134724179956
10/1/18,6611.019938797341
10/2/18,6562.6417652395585
10/3/18,6470.402394703267
10/4/18,6483.729479686893
10/5/18,6568.549714756316
10/6/18,6581.487136263889
10/7/18,6573.619621839362
10/8/18,6618.56722382803
10/9/18,6621.711285465245
10/10/18,6626.849867954175
10/11/18,6248.635828095891
10/12/18,6260.5317226518555
10/13/18,6247.00091988259
10/14/18,6299.400069845039
10/15/18,6452.572119771529
10/16/18,6599.170223319587
10/17/18,6596.275638438644
10/18/18,6568.040555389306
10/19/18,6509.609981070305
10/20/18,6488.825704198098
10/21/18,6531.600897391998
10/22/18,6504.779729213542
10/23/18,6481.425064527332
10/24/18,6508.310511204305
10/25/18,6489.770906936973
10/26/18,6473.752955921023
10/27/18,6465.917133582134
10/28/18,6457.210450722682
10/29/18,6382.668406500731
10/30/18,6309.4533681949915
10/31/18,6301.60937307631
11/1/18,6342.281585371242
11/2/18,6387.673948804955
11/3/18,6390.419535108393
11/4/18,6391.874101376192
11/5/18,6436.965793630732
11/6/18,6437.760926360047
11/7/18,6538.7893570524975
11/8/18,6486.251842484851
11/9/18,6444.970426726115
11/10/18,6399.0324481776925
11/11/18,6378.267682923222
11/12/18,6408.529158570946
11/13/18,6372.063336622821
11/14/18,6176.155734351749
11/15/18,5756.770252939165
11/16/18,5596.192157309227
11/17/18,5558.24291608005
11/18/18,5572.44009508769
11/19/18,5303.942296380862
11/20/18,4671.970540525787
11/21/18,4491.979370550273
11/22/18,4548.79741686128
11/23/18,4309.338420330091
11/24/18,4352.979952044428
11/25/18,3823.5108551296044
11/26/18,3920.536206977255
11/27/18,3793.34938183529
11/28/18,4103.45424841462
11/29/18,4263.783353548837
11/30/18,4278.770823569476
12/1/18,4116.776539917521
12/2/18,4167.546845636824
12/3/18,4140.5997042555155
12/4/18,3961.4933883576355
12/5/18,3858.349173310906
12/6/18,3744.9797264851645
12/7/18,3405.642446495351
12/8/18,3435.3402262212608
12/9/18,3453.6595929465984
12/10/18,3523.959211590291
12/11/18,3426.1894888713073
12/12/18,3407.279034876087
12/13/18,3406.761908454893
12/14/18,3278.373729588216
12/15/18,3242.4194091527293
12/16/18,3271.2374260951697
12/17/18,3392.405374897743
12/18/18,3556.540634508549
12/19/18,3808.0434657722353
12/20/18,3982.851620320431
12/21/18,4135.190133360564
12/22/18,3910.9739148938456
12/23/18,4027.477359110139
12/24/18,3995.1709339048034
12/25/18,3813.8801288529253
12/26/18,3825.378934783582
12/27/18,3848.2096459504833
12/28/18,3743.9055230175477
12/29/18,3912.284873443582
12/30/18,3770.3608404594493
12/31/18,3791.546247919902
1/1/19,3752.2725453325093
1/2/19,3855.8794807891272
1/3/19,3865.797517424968
1/4/19,3822.6273632323355
1/5/19,3856.6207675066235
1/6/19,3920.4573053713616
1/7/19,4036.0929434976165
1/8/19,4032.250104176137
1/9/19,4034.1391813711093
1/10/19,3812.584965008127
1/11/19,3646.249454921599
1/12/19,3646.346062397652
1/13/19,3599.842271573834
1/14/19,3531.9597209558015
1/15/19,3656.785288937422
1/16/19,3621.271385776762
1/17/19,3621.4297623268353
1/18/19,3632.3958787094334
1/19/19,3690.5238388163857
1/20/19,3703.9804624870985
1/21/19,3548.4270095418487
1/22/19,3540.020621042976
1/23/19,3587.3498441706597
1/24/19,3566.400547405816
1/25/19,3586.2498240921077
1/26/19,3577.7893066773227
1/27/19,3576.299179194187
1/28/19,3554.5008191353463
1/29/19,3448.5806962762063
1/30/19,3421.6009261502154
1/31/19,3470.0006352119835
2/1/19,3444.810293462494
2/2/19,3475.3305726836466
2/3/19,3506.2203200549757
2/4/19,3456.019000802803
2/5/19,3452.350393841664
2/6/19,3467.340160595775
2/7/19,3405.699651276992
2/8/19,3394.7591937287475
2/9/19,3661.0792382587283
2/10/19,3664.380632711081
2/11/19,3686.28957852607
2/12/19,3629.4706535799437
2/13/19,3632.4202383568913
2/14/19,3614.4995177770306
2/15/19,3600.309244064937
2/16/19,3608.200216671736
2/17/19,3619.5499752038854
2/18/19,3670.7400893857766
2/19/19,3910.8001506693727
2/20/19,3926.5306428239387
2/21/19,3987.1793937295165
2/22/19,3944.8801306591167
2/23/19,3983.479882545384
2/24/19,4139.599844876212
2/25/19,3766.8893689051383
2/26/19,3848.3302691194085
2/27/19,3831.4507526542197
2/28/19,3833.230520742243
3/1/19,3850.0792917002245
3/2/19,3834.6209087185907
3/3/19,3831.4399332529233
3/4/19,3814.58034167348
3/5/19,3730.9800064614597
3/6/19,3872.2499120855146
3/7/19,3876.849577810045
3/8/19,3886.820611304063
3/9/19,3875.9606141863947
3/10/19,3950.560088642448
3/11/19,3928.169758171903
3/12/19,3881.089260953436
3/13/19,3892.509311687428
3/14/19,3877.769560935249
3/15/19,3885.2091185359964
3/16/19,3936.49980059612
3/17/19,4015.9495242351823
3/18/19,3994.919053099338
3/19/19,3998.7699872948015
3/20/19,4029.109726101613
3/21/19,4056.3998757858653
3/22/19,3992.3392965132534
3/23/19,3999.0604003291264
3/24/19,4011.91981667721
3/25/19,3994.110423029505
3/26/19,3935.890005124796
3/27/19,3947.7394650561805
3/28/19,4048.5102776234467
3/29/19,4037.369870882241
3/30/19,4115.549677417567
3/31/19,4114.439031997056
4/1/19,4114.1600319500985
4/2/19,4152.52946866533
4/3/19,4882.880246858676
4/4/19,4959.810248173181
4/5/19,4911.239867076837
4/6/19,5028.770073319556
4/7/19,5053.520630550049
4/8/19,5189.390154163246
4/9/19,5268.710359903072
4/10/19,5175.809061409185
4/11/19,5310.17983411181
4/12/19,5035.020223016173
4/13/19,5072.8505998852515
4/14/19,5064.619575138578
4/15/19,5152.510792950293
4/16/19,5036.180499371271
4/17/19,5196.650756366136
4/18/19,5220.370704588676
4/19/19,5276.310114878565
4/20/19,5277.039253630215
4/21/19,5309.280702649927
4/22/19,5281.829428928837
4/23/19,5377.1897227850395
4/24/19,5518.160804347067
4/25/19,5434.190625058264
4/26/19,5195.6107461764905
4/27/19,5292.830310381188
4/28/19,5280.189829994145
4/29/19,5301.290883496374
4/30/19,5260.650793176352
5/1/19,5269.789237157969
5/2/19,5326.670956766618
5/3/19,5390.160508741355
5/4/19,5657.140203175369
5/5/19,5771.0802925553335
5/6/19,5717.660976749954
5/7/19,5684.4708535214095
5/8/19,5755.719467280851
5/9/19,5936.720020296897
5/10/19,6146.909361061288
5/11/19,6348.020430197744
5/12/19,7248.309367698779
5/13/19,6978.630440681878
5/14/19,7823.109233713957
5/15/19,7992.689413336301
5/16/19,8206.900820866396
5/17/19,7885.960735310332
5/18/19,7362.220677228015
5/19/19,7265.049341399902
5/20/19,8193.700344432298
5/21/19,8007.029087689299
5/22/19,7952.499823935386
