Date,USD (PM)
9/7/17,1343.499626803799
9/8/17,1346.2501503700025
9/11/17,1334.2000885849998
9/12/17,1326.4996575117161
9/13/17,1327.549504887274
9/14/17,1324.550397771567
9/15/17,1322.8506312837735
9/18/17,1312.1002523015165
9/19/17,1309.5992683899965
9/20/17,1311.300146723199
9/21/17,1292.1008202286614
9/22/17,1294.8007612196825
9/25/17,1293.299274481881
9/26/17,1300.050977248438
9/27/17,1282.5490882260642
9/28/17,1283.3508746922448
9/29/17,1283.100043799066
10/2/17,1273.700431314332
10/3/17,1271.2506167302188
10/4/17,1274.2504021886832
10/5/17,1274.4998527374096
10/6/17,1261.7991406293374
10/9/17,1278.7496693216697
10/10/17,1291.3999934025926
10/11/17,1289.249201184461
10/12/17,1290.2493798543442
10/13/17,1299.599590502653
10/16/17,1303.3005752326558
10/17/17,1284.7490171039688
10/18/17,1280.2000744103123
10/19/17,1286.399627171018
10/20/17,1281.2000479576698
10/23/17,1274.899572002081
10/24/17,1276.4503171411702
10/25/17,1275.0004390084212
10/26/17,1273.749421212323
10/27/17,1266.4498052233864
10/30/17,1272.0000350131234
10/31/17,1270.1503409115205
11/1/17,1277.0504670599257
11/2/17,1279.199631521635
11/3/17,1267.1992160868845
11/6/17,1270.9004939851675
11/7/17,1275.5998524461866
11/8/17,1283.9995054311937
11/9/17,1284.800681239522
11/10/17,1284.2997532284573
11/13/17,1277.9493272584768
11/14/17,1274.5993346208181
11/15/17,1282.1995409807514
11/16/17,1279.9995148366656
11/17/17,1284.3496721119427
11/20/17,1286.199860932982
11/21/17,1283.3002952710149
11/22/17,1286.949022812678
11/23/17,1290.3492939758091
11/24/17,1290.499371587938
11/27/17,1294.8993837107457
11/28/17,1291.8509227661182
11/29/17,1283.8496696937373
11/30/17,1280.2001598597278
12/1/17,1275.5009220441361
12/4/17,1273.449373782026
12/5/17,1266.3004511876
12/6/17,1263.7008566319603
12/7/17,1255.0003568063134
12/8/17,1250.650271447686
12/11/17,1247.1504658552617
12/12/17,1240.9005849967134
12/13/17,1242.649050910342
12/14/17,1251.0003265716932
12/15/17,1254.6001923160918
12/18/17,1260.5990720959846
12/19/17,1260.349290929239
12/20/17,1264.5492604823028
12/21/17,1264.5494955331633
12/22/17,
12/27/17,1279.3993472942823
12/28/17,1290.9993972973618
12/29/17,
1/2/18,1312.0502245527177
1/3/18,1314.8996368359174
1/4/18,1314.5004853164992
1/5/18,1317.1494713979807
1/8/18,1319.949179098016
1/9/18,1310.9995252287815
1/10/18,1319.7498167765764
1/11/18,1323.0498114911763
1/12/18,1326.8001207490247
1/15/18,1339.249704355196
1/16/18,1333.8497357427975
1/17/18,1335.6492307980418
1/18/18,1332.1997937235872
1/19/18,1334.9508629449538
1/22/18,1332.6002376529025
1/23/18,1333.3994420383005
1/24/18,1353.6991582280175
1/25/18,1354.9491813394563
1/26/18,1353.1501781252173
1/29/18,1343.84964393001
1/30/18,1344.8993649682504
1/31/18,1345.0491931205718
2/1/18,1341.3495824434497
2/2/18,1331.150806225866
2/5/18,1333.60099631733
2/6/18,1331.4001309083587
2/7/18,1324.6504908031009
2/8/18,1315.4502265566964
2/9/18,1314.1007029737723
2/12/18,1322.300644414883
2/13/18,1325.349025011494
2/14/18,1336.249860728245
2/15/18,1352.450648396606
2/16/18,1352.09952916499
2/19/18,1346.6002580053157
2/20/18,1339.850630180211
2/21/18,1330.500224339995
2/22/18,1328.3509584851263
2/23/18,1327.9499499530814
2/26/18,1333.5002634974517
2/27/18,1325.7494894414074
2/28/18,1317.850541464279
3/1/18,1307.7498418226724
3/2/18,1322.2993952056265
3/5/18,1320.4003976675872
3/6/18,1331.399455521256
3/7/18,1329.3990000034648
3/8/18,1321.0001937441853
3/9/18,1320.600172198263
3/12/18,1319.150297017751
3/13/18,1322.7502523960409
3/14/18,1323.5500770942724
3/15/18,1318.750582206714
3/16/18,1310.0991535274711
3/19/18,1312.3992483775248
3/20/18,1310.9990603121698
3/21/18,1321.3495495644058
3/22/18,1329.1501816083735
3/23/18,1346.6006901144408
3/26/18,1352.399831622793
3/27/18,1341.4500796427878
3/28/18,1332.4504138019824
3/29/18,1323.849937472436
4/3/18,1333.450633204183
4/4/18,1337.2997032023525
4/5/18,1327.6990699340781
4/6/18,1331.2002301180419
4/9/18,1331.9504870041428
4/10/18,1338.9500276042968
4/11/18,1350.7503089886916
4/12/18,1341.3495280788882
4/13/18,1343.6991284555475
4/16/18,1349.3495570291764
4/17/18,1342.1003651994113
4/18/18,1351.4493447311415
4/19/18,1348.5996512158274
4/20/18,1336.750012994118
4/23/18,1324.3003760367806
4/24/18,1328.849365230629
4/25/18,1321.6504794667296
4/26/18,1320.7007702054175
4/27/18,1321.49963702014
4/30/18,1313.1992410771559
5/1/18,1307.099500600512
5/2/18,1304.1993150746434
5/3/18,1315.0497338273763
5/4/18,1309.3994468107358
5/8/18,1306.5995907001256
5/9/18,1313.8494023204958
5/10/18,1318.8009897542574
5/11/18,1324.3507135893283
5/14/18,1319.849215662537
5/15/18,1294.999738926767
5/16/18,1291.249398915503
5/17/18,1289.4995813090195
5/18/18,1288.2990990313215
5/21/18,1288.349405071982
5/22/18,1293.0496741581883
5/23/18,1289.000570873267
5/24/18,1304.8502647291682
5/25/18,1303.5008913448607
5/29/18,1295.4990177202849
5/30/18,1300.6994137731479
5/31/18,1305.3506112931832
6/1/18,1294.599376618381
6/4/18,1295.450028220402
6/5/18,1292.0505392640246
6/6/18,1300.1006737737337
6/7/18,1297.2504861720552
6/8/18,1298.2495636948408
6/11/18,1299.5997963857071
6/12/18,1298.650952651644
6/13/18,1296.150426685542
6/14/18,1302.7496219009429
6/15/18,1285.2504161771585
6/18/18,1281.5498818647575
6/19/18,1276.149595060343
6/20/18,1274.1992984523713
6/21/18,1266.1501784021355
6/22/18,1269.1505192540753
6/25/18,1268.700222137845
6/26/18,1260.300571073032
6/27/18,1254.5992933460384
6/28/18,1251.5501739513911
6/29/18,1250.4502241540827
7/2/18,1247.8000842486654
7/3/18,1251.7507141261497
7/4/18,1255.6504634673258
7/5/18,1255.4998579592002
7/6/18,1255.350095243788
7/9/18,1262.0504209790438
7/10/18,1254.000240003401
7/11/18,1251.3991767344387
7/12/18,1245.8990279297188
7/13/18,1241.700821353604
7/16/18,1241.1001419524675
7/17/18,1232.8008949247703
7/18/18,1224.5008132137186
7/19/18,1217.5492959609844
7/20/18,1228.7495935910372
7/23/18,1224.9499575273744
7/24/18,1228.3494627393538
7/25/18,1231.4995563944508
7/26/18,1228.2491584632269
7/27/18,1223.9498444565997
7/30/18,1223.8005416918922
7/31/18,1220.9509304304052
8/1/18,1219.0007344063163
8/2/18,1215.4490739417213
8/3/18,1216.3009361938095
8/6/18,1209.6503478192976
8/7/18,1212.350995989926
8/8/18,1209.5502920434478
8/9/18,1214.3509419703707
8/10/18,1214.3995669330366
8/13/18,1200.350029684321
8/14/18,1197.000719009952
8/15/18,1182.0002477280536
8/16/18,1180.4008107408818
8/17/18,1178.4009573094982
8/20/18,1184.3496370918904
8/21/18,1190.9504304521754
8/22/18,1196.6494838579374
8/23/18,1192.3494514948923
8/24/18,1197.7006006584454
8/28/18,1212.2495202984785
8/29/18,1204.1995439025627
8/30/18,1197.3001246002318
8/31/18,1202.449329691559
9/3/18,1200.0501292604306
9/4/18,1190.8509413106935
9/5/18,1196.7006509722207
9/6/18,1205.1492031039438
9/7/18,1198.9000649970617
9/10/18,1196.6000852553268
9/11/18,1189.8498280284432
9/12/18,1195.5993187072188
9/13/18,1209.8000256472442
9/14/18,1201.9494380558476
9/17/18,1201.8996244125137
9/18/18,1200.2003116779495
9/19/18,1203.300491523377
9/20/18,1208.349793852679
9/21/18,1198.7006694804963
9/24/18,1202.7495224452819
9/25/18,1201.900586212413
9/26/18,1194.2494751992012
9/27/18,1185.4003159670294
9/28/18,1187.2509746380624
10/1/18,1189.3493359719207
10/2/18,1204.7007676964135
10/3/18,1201.1993113557212
10/4/18,1203.4500326802238
10/5/18,1203.8003781382954
10/8/18,1186.950168385339
10/9/18,1185.549997676508
10/10/18,1188.5999277060107
10/11/18,1205.5504468759577
10/12/18,1219.7491255282055
10/15/18,1229.9504463525918
10/16/18,1230.6999514624815
10/17/18,1229.0496574077933
10/18/18,1222.9998617059928
10/19/18,1227.8497946422276
10/22/18,1222.299738054568
10/23/18,1235.9491566352392
10/24/18,1230.550625647807
10/25/18,1230.7991054667023
10/26/18,1233.8496153569683
10/29/18,1230.7994368437244
10/30/18,1225.39940870078
10/31/18,1214.9490470645155
11/1/18,1231.149204497381
11/2/18,1232.1002107763607
11/5/18,1232.2505622217082
11/6/18,1231.6009400272462
11/7/18,1229.9500728245018
11/8/18,1224.1509745398023
11/9/18,1211.3993966148569
11/12/18,1205.550063390414
11/13/18,1202.0990064464418
11/14/18,1203.2505972487809
11/15/18,1211.8495057635703
11/16/18,1222.4007972059426
11/19/18,1221.5992102566902
11/20/18,1222.9999043718824
11/21/18,1226.0997995515804
11/22/18,1227.0495661637449
11/23/18,1223.6506090491837
11/26/18,1223.400376417188
11/27/18,1221.1992372153143
11/28/18,1213.2498853386594
11/29/18,1226.2497893699872
11/30/18,1217.5497612853317
12/3/18,1230.2997985434827
12/4/18,1240.3005842373739
12/5/18,1235.8993585503176
12/6/18,1242.5498663305946
12/7/18,1243.2999756689098
12/10/18,1245.3496575902184
12/11/18,1245.2995661538748
12/12/18,1245.7493404148881
12/13/18,1242.7495490354352
12/14/18,1235.3505213911144
12/17/18,1241.6508433473628
12/18/18,1246.2995901261336
12/19/18,1254.9997778538682
12/20/18,1259.750086174859
12/21/18,1258.1504085701588
12/24/18,
12/27/18,1267.9999011529837
12/28/18,1278.9996476875733
12/31/18,
1/2/19,1282.8997105316087
1/3/19,1290.449559889641
1/4/19,1279.899433305491
1/7/19,1292.2007764761572
1/8/19,1286.4508114308303
1/9/19,1288.6007372739778
1/10/19,1291.8990415931032
1/11/19,1288.94952238762
1/14/19,1292.7493941873638
1/15/19,1294.3991150791564
1/16/19,1292.299228437483
1/17/19,1290.6990862949085
1/18/19,1284.1995545112877
1/21/19,1279.5492376400662
1/22/19,1282.100581369734
1/23/19,1279.7998174743072
1/24/19,1283.6992773586614
1/25/19,1293.8999216150537
1/28/19,1302.1495961147334
1/29/19,1307.5496710986836
1/30/19,1310.7007804536556
1/31/19,1323.2498804261418
2/1/19,1318.6993988798656
2/4/19,1312.1503318046243
2/5/19,1314.1991763614408
2/6/19,1312.4006587027006
2/7/19,1309.9992362979149
2/8/19,1314.8494982686786
2/11/19,1306.400477409766
2/12/19,1309.9998660465021
2/13/19,1312.800080316571
2/14/19,1311.4502629823685
2/15/19,1316.5507144199182
2/18/19,1325.4998717259057
2/19/19,1334.1493024878432
2/20/19,1343.7493587169652
2/21/19,1331.2497587786868
2/22/19,1329.0501562782938
2/25/19,1331.0500566994715
2/26/19,1325.0506581949055
2/27/19,1322.8503819181633
2/28/19,1319.1504818846593
3/1/19,1311.950208531433
3/4/19,1285.4008915788702
3/5/19,1283.799809678212
3/6/19,1285.8495426528118
3/7/19,1285.3004693158816
3/8/19,1296.7506805354972
3/11/19,1292.7497818945412
3/12/19,1297.0496262597226
3/13/19,1306.9502908282507
3/14/19,1295.5505294921222
3/15/19,1303.5005721119683
3/18/19,1305.599538008463
3/19/19,1307.7004860142133
3/20/19,1303.6999685432588
3/21/19,1309.600579498479
3/22/19,1311.299029554226
3/25/19,1319.5501378590907
3/26/19,1316.299856095598
3/27/19,1309.6993609711335
3/28/19,1295.1506425928571
3/29/19,1295.3991585925069
4/1/19,1293.4997854739681
4/2/19,1290.3000137749652
4/3/19,1290.449878361796
4/4/19,1283.1495863775522
4/5/19,1288.449404245376
4/8/19,1300.000016074416
4/9/19,1302.9991772958956
4/10/19,1305.450028391601
4/11/19,1298.8008017518591
4/12/19,1294.3003778920431
4/15/19,1285.6492762567013
4/16/19,1276.349872627509
4/17/19,1275.8502769053728
4/18/19,1275.7003928316017
4/23/19,1269.4996829809625
4/24/19,1271.6504272260786
4/25/19,1280.7991745524628
4/26/19,1284.2000185338013
4/29/19,1279.5002630996769
4/30/19,1282.299893649179
5/1/19,1283.8004621129094
5/2/19,1270.9501185477097
5/3/19,1278.5508778037363
5/7/19,1281.1998399857239
5/8/19,1285.199634985705
5/9/19,1286.0997027244853
5/10/19,1287.0994029869512
5/13/19,1295.6009014718948
5/14/19,1298.3994878827466
5/15/19,1299.0997412690174
5/16/19,1291.6994821495311
5/17/19,1280.7992190298035
5/20/19,1276.8492963143083
5/21/19,1271.1497680796026
5/22/19,1273.7993232236336
5/23/19,1283.6508373238987
5/24/19,1282.500194014589
5/28/19,1278.3005231966235
5/29/19,1281.650419629751
5/30/19,1280.9509121498027
5/31/19,1295.549682572182
6/3/19,1317.100418021163
6/4/19,1324.2505353712886
6/5/19,1335.0508281251161
6/6/19,1335.5007398447929
6/7/19,1340.6490868542805
6/10/19,1328.5992144844483
6/11/19,1324.2998207564453
6/12/19,1332.3500877109525
6/13/19,1335.899650694263
6/14/19,1351.2497095243518
6/17/19,1341.3000997907134
6/18/19,1341.3502524609105
6/19/19,1344.0507654055473
6/20/19,1379.500225861574
6/21/19,1397.1499430592366
6/24/19,1405.7009611185601
6/25/19,1431.3991184454453
6/26/19,1403.9504031937206
6/27/19,1402.5001675466879
6/28/19,1409.0005815394
7/1/19,1390.0999695035416
7/2/19,1391.0507685396751
7/3/19,1413.4998736205234
7/4/19,1414.9004314177103
7/5/19,1388.6497330007132
7/8/19,1400.0993063770688
7/9/19,1391.5493499537097
7/10/19,1408.3007731586397
7/11/19,1413.7497608724764
7/12/19,1407.5994884357567
7/15/19,1412.3995324326222
7/16/19,1409.8507093076576
7/17/19,1410.349756298553
7/18/19,1417.450641430065
7/19/19,1439.7004898531166
7/22/19,1427.749965885123
7/23/19,1425.5494797290676
7/24/19,1426.9494604198492
7/25/19,1416.0991618163725
7/26/19,1420.3990639778372
7/29/19,1419.050707784419
7/30/19,1425.9000751718518
7/31/19,1427.5501006358231
8/1/19,1406.7998655629428
8/2/19,1441.7495045162052
8/5/19,1465.2509036338463
8/6/19,1465.2491273714602
8/7/19,1506.049565926471
8/8/19,1495.7506397789402
8/9/19,1497.699185098238
8/12/19,1504.7009310832873
8/13/19,1498.3991434451261
8/14/19,1513.249707996054
8/15/19,1515.6507774589775
8/16/19,1515.2504604020141
8/19/19,1496.5994976207048
8/20/19,1504.5502719806316
8/21/19,1503.2495101377772
8/22/19,1502.0495099906113
8/23/19,1503.800066068473
8/27/19,1532.9501092125724
8/28/19,1537.1506310399502
8/29/19,1540.1997543268046
8/30/19,1528.4002861159518
9/2/19,1525.9497560341651
9/3/19,1537.8491799251917
9/4/19,1546.0990683533114
9/5/19,1529.0998125739513
9/6/19,1523.699416192512
9/9/19,1509.2008835858448
9/10/19,1498.2507132977669
9/11/19,1490.6491132509536
9/12/19,1515.200800099245
9/13/19,1503.0994727708676
9/16/19,1497.1998178782276
9/17/19,1502.0997892712962
9/18/19,1503.5007086694573
9/19/19,1500.6992815415772
9/20/19,1501.8998302062419
9/23/19,1522.0994101468737
9/24/19,1520.6502972538724
9/25/19,1528.7508961017877
9/26/19,1506.3993101005656
9/27/19,1489.8995331292754
9/30/19,1485.3009076748758
10/1/19,1473.4509386880495
10/2/19,1492.600367146825
10/3/19,1517.0992203662142
10/4/19,1499.1497041459954
10/7/19,1501.2504994359333
10/8/19,1505.8509943216975
10/9/19,1507.2501865493025
10/10/19,1494.7999804362823
10/11/19,1479.1503522883154
10/14/19,1490.600983923047
10/15/19,1487.8005918762067
10/16/19,1485.0997834340874
10/17/19,1492.6492761576592
10/18/19,1490.0001198068403
10/21/19,1491.6492296696752
10/22/19,1485.350287953022
10/23/19,1494.4509311222625
10/24/19,1496.5505336060664
10/25/19,1513.449599329606
10/28/19,1492.3990618771495
10/29/19,1486.7505231313773
10/30/19,1492.1002456669637
10/31/19,1510.9491182071079
11/1/19,1508.7990040129268
11/4/19,1509.4495192817665
11/5/19,1488.9491760866717
11/6/19,1486.0504951379614
11/7/19,1484.2495410661522
11/8/19,1464.150503897883
11/11/19,1458.7001187400733
11/12/19,1452.0508106062673
11/13/19,1462.8999340514242
11/14/19,1466.6501334600437
11/15/19,1466.8998480920334
11/18/19,1467.6509680169
11/19/19,1468.4496226502313
11/20/19,1471.6996749635507
11/21/19,1467.0499141218788
11/22/19,1464.4493064723351
11/25/19,1458.4009808199335
11/26/19,1454.649401719958
11/27/19,1454.3504907446359
11/28/19,1454.649616210687
11/29/19,1460.149864392861
12/2/19,1461.150303549312
12/3/19,1477.300385797247
12/4/19,1475.1001814101492
12/5/19,1475.9502592768265
12/6/19,1459.649306005662
12/9/19,1461.700249060877
12/10/19,1464.9503371182957
12/11/19,1466.8005671671126
12/12/19,1467.7996765399228
12/13/19,1466.5994145295906
12/16/19,1477.899335920611
12/17/19,1475.799186394876
12/18/19,1474.0504796338294
12/19/19,1476.7008745561689
12/20/19,1478.9995826275174
12/23/19,1482.1008791450747
12/24/19,
12/27/19,1511.5003257686828
12/30/19,1514.7491932329324
12/31/19,
1/2/20,1527.0992257340374
1/3/20,1548.7498994200703
1/6/20,1573.0990502068548
1/7/20,1567.8492139693387
1/8/20,1571.9508764036723
1/9/20,1550.7498526662625
1/10/20,1553.6008175700365
1/13/20,1549.9002600449403
1/14/20,1545.1005968830918
1/15/20,1548.9995748516112
1/16/20,1554.549075791038
1/17/20,1557.5998990632506
1/20/20,1560.1492806283193
1/21/20,1551.2995554884917
1/22/20,1556.900925623194
1/23/20,1562.899397283733
1/24/20,1564.300410103521
1/27/20,1580.099747310598
1/28/20,1573.9999816334052
1/29/20,1573.4509854108255
1/30/20,1578.249717202684
1/31/20,1584.200777983555
2/3/20,1574.7500967730125
2/4/20,1558.3497188556626
2/5/20,1553.299320971273
2/6/20,1563.2990516355915
2/7/20,1572.650625822971
2/10/20,1573.1996029652564
2/11/20,1570.5009975549672
2/12/20,1563.7009810405832
2/13/20,1575.0496151358795
2/14/20,1581.3995715897868
2/17/20,1580.7997744778609
2/18/20,1589.850043993571
2/19/20,1604.200555177731
2/20/20,1619.0008066466632
2/21/20,1643.300236597784
2/24/20,1671.6493512109519
2/25/20,1650.3000541534977
2/26/20,1634.9005193904252
2/27/20,1651.9996577294912
2/28/20,1609.8495582692667
3/2/20,1599.6490961228515
3/3/20,1615.5007534902977
3/4/20,1641.849202300278
3/5/20,1659.599504125117
3/6/20,1683.6498650160124
3/9/20,1672.499179492012
3/10/20,1655.6999741481561
3/11/20,1653.7499391231393
3/12/20,1570.6999827826662
3/13/20,1562.8004263470125
3/16/20,1487.7008790446098
3/17/20,1536.1998953206203
3/18/20,1498.2008466180623
3/19/20,1474.2492209262543
3/20/20,1494.4001915856975
3/23/20,1525.399193815442
3/24/20,1605.750825284804
3/25/20,1605.4493503060492
3/26/20,1634.800153004605
3/27/20,1617.3000149355257
3/30/20,1618.300302953676
3/31/20,1608.9496521621152
4/1/20,1576.549398665696
4/2/20,1616.7995460846628
4/3/20,1613.100922448194
4/6/20,1648.2996174260293
4/7/20,1649.2505928225303
4/8/20,1647.8008898151818
4/9/20,1680.6502076755999
4/14/20,1741.8999412430571
4/15/20,1718.650413539035
4/16/20,1729.5007663130218
4/17/20,1692.5501074536626
4/20/20,1686.199756765834
4/21/20,1682.0498915913304
4/22/20,1710.550752172804
4/23/20,1736.2508637560861
4/24/20,1715.9008793397588
4/27/20,1714.9508430897297
4/28/20,1691.5507015559485
4/29/20,1703.3508116840542
4/30/20,1702.7493823472928
5/1/20,1686.24977657156
5/4/20,1709.1003366846344
5/5/20,1699.5506544342156
5/6/20,1691.5005428323793
5/7/20,1704.0508506769797
5/11/20,1702.7494650831907
5/12/20,1702.4009165424288
5/13/20,1708.399100073222
5/14/20,1731.6009753108005
5/15/20,1735.349967654865
5/18/20,1734.7007066253432
5/19/20,1737.950625298107
5/20/20,1748.3004313410524
5/21/20,1724.899878571881
5/22/20,1733.55040752588
5/26/20,1720.2504502107886
5/27/20,1694.599425458568
5/28/20,1717.3490834190382
5/29/20,1728.6991179696242
6/1/20,1730.600331078637
6/2/20,1742.1504453110224
6/3/20,1705.350363894599
6/4/20,1700.0494271297246
6/5/20,1683.45095515302
6/8/20,1690.3507744822487
6/9/20,1713.499311864131
6/10/20,1722.0490352799898
6/11/20,1738.249006646319
6/12/20,1733.4993645192353
6/15/20,1710.4502891276654
